family,family_label,x_label,x_value,point_label,is_id,method,method_label,num_rso,n,mean_uncertainty_mean,mean_uncertainty_std,mean_uncertainty_ci95,max_uncertainty_mean,max_uncertainty_std,max_uncertainty_ci95,p95_uncertainty_mean,p95_uncertainty_std,p95_uncertainty_ci95,fine_custody_mean,fine_custody_std,fine_custody_ci95
catalogue_size,Catalogue size,Number of RSOs,75.0,75,0,flat_lstm,Flat LSTM,75,24,9.386593451102575,7.982336893104734,3.193599882706299,64.03975703318913,43.48140442594064,17.39618484338095,32.28351719379424,31.991123125613743,12.799114899529751,0.015555555555555557,0.016051447078102563,0.00642191631252441
catalogue_size,Catalogue size,Number of RSOs,75.0,75,0,pointer_lstm,Attention-LSTM pointer,75,24,0.8219723626971245,0.32116234491931955,0.12849169870918417,5.953823884328206,10.40547241011614,4.16305599644083,2.033494003117084,0.7585977948429725,0.30350232783641384,0.10611111111111111,0.03006702121752885,0.012029313811168913
catalogue_size,Catalogue size,Number of RSOs,90.0,90,0,expected_info_gain,Expected information gain,90,24,8.407021328806877,6.989890993875722,2.7965388278029457,64.88204197088878,38.651818558305315,15.46394807275261,33.027418946226426,30.11904545705623,12.050127841881656,0.015277777777777779,0.020673704063879805,0.008271204254802053
catalogue_size,Catalogue size,Number of RSOs,90.0,90,0,flat_lstm,Flat LSTM,90,24,19.113332986831665,11.885220173540448,4.755078401281815,83.51009639104207,38.91706174145275,15.5700674473082,60.42857399533191,38.48696742326865,15.39799388257406,0.008333333333333333,0.013207945038156829,0.005284278562720824
catalogue_size,Catalogue size,Number of RSOs,90.0,90,0,pointer_lstm,Attention-LSTM pointer,90,24,1.1610349367062252,0.6728706330191835,0.2692043199207506,17.20978378256162,32.2760180570802,12.913096610888092,3.206400415301322,2.3234862436416646,0.9295881011453521,0.07453703703703703,0.02209605893279216,0.008840264719595146
catalogue_size,Catalogue size,Number of RSOs,105.0,105,0,expected_info_gain,Expected information gain,105,24,12.376641536752382,7.419241979832025,2.968314997708068,78.01397792498271,34.83865211732234,13.938363765582846,47.6006556590398,31.79461577398112,12.720495584969504,0.007936507936507938,0.013948162977678157,0.005580427416933484
catalogue_size,Catalogue size,Number of RSOs,105.0,105,0,flat_lstm,Flat LSTM,105,24,32.40150043865045,14.141617542109021,5.6578253622405885,105.04342488447826,24.769230009183076,9.909755891208102,87.33537997802098,30.996444151440784,12.40116042857862,0.003174603174603175,0.007251304644065534,0.0029011260700809766
catalogue_size,Catalogue size,Number of RSOs,105.0,105,0,pointer_lstm,Attention-LSTM pointer,105,24,1.5383304730057716,0.7357737805751445,0.2943708203261775,22.817756007115047,31.43985080942644,12.5785600384795,4.006141638755798,1.8893130888441232,0.7558826618981817,0.057539682539682536,0.026116653597332746,0.010448837600073032
catalogue_size,Catalogue size,Number of RSOs,120.0,120,0,expected_info_gain,Expected information gain,120,24,17.11881536245346,9.763358610734404,3.906156972777598,93.1785872777303,21.184232615281037,8.475458214977747,62.387728893756865,33.93865845577528,13.578291309303044,0.00798611111111111,0.011388815246610028,0.004556475067740576
catalogue_size,Catalogue size,Number of RSOs,120.0,120,0,flat_lstm,Flat LSTM,120,24,37.80979287624359,14.75507726983909,5.903260369652531,111.06279277801514,7.5177580433810505,3.0077296319446445,94.85549066464107,19.096180671841967,7.640063451395176,0.0010416666666666667,0.0028152663528840677,0.0011263411222500483
catalogue_size,Catalogue size,Number of RSOs,120.0,120,0,pointer_lstm,Attention-LSTM pointer,120,24,1.8852349321047466,1.2439312660381288,0.49767615655832254,30.222879707813263,36.07159706051321,14.43164447757071,5.707864360014594,4.84337846912669,1.9377549604886444,0.052083333333333336,0.021458025535994258,0.008584998196963583
inclination_shift,Inclination shift,Shift of training band (deg),-30.0,5-55,0,expected_info_gain,Expected information gain,30,24,0.8640650634964308,0.790863690248388,0.3164113745431696,6.919620146354039,15.406537995520502,6.16389894266504,2.2930632012585765,3.309851972990001,1.32421658146838,0.125,0.04636548774796055,0.01855005848743552
inclination_shift,Inclination shift,Shift of training band (deg),-30.0,5-55,0,flat_lstm,Flat LSTM,30,24,0.7557885671655337,0.13926975213634563,0.055719505458529266,3.3897275179624557,1.2004031520625598,0.48026128400303325,2.1984980789323636,0.5830316733141709,0.23326125023845984,0.15972222222222224,0.05105568303065045,0.02042652740941335
inclination_shift,Inclination shift,Shift of training band (deg),-30.0,5-55,0,pointer_lstm,Attention-LSTM pointer,30,24,0.7137346578141054,0.8442028046281455,0.33775146475835416,4.411050448815028,7.716805360121483,3.087365144189731,2.7397657249122838,6.2726375620498125,2.5095776901781246,0.1875,0.07473786719107343,0.029901374383397548
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,expected_info_gain,Expected information gain,30,24,0.8695133477449417,0.6704667820453081,0.2682425792311484,7.7290549998482065,14.878170705294176,5.952508000552557,1.786253906041383,1.1119981983687668,0.4448919362132858,0.11527777777777777,0.065922782135684,0.02637460584732439
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,flat_lstm,Flat LSTM,30,24,0.7847092549006144,0.1936079033081224,0.07745929363491719,3.6203584372997284,1.880988291299225,0.7525520492193425,2.249363493795195,1.0335638329012358,0.4135116545098631,0.1486111111111111,0.03541222620642947,0.014167841194088551
inclination_shift,Inclination shift,Shift of training band (deg),-20.0,15-65,0,pointer_lstm,Attention-LSTM pointer,30,24,0.4987352142731349,0.2813047218803466,0.11254532837092268,2.8840114573637643,3.7989001117222227,1.5198765867285042,1.2290399814645439,1.0489501021178924,0.4196674442520936,0.21527777777777776,0.05729756776811479,0.0229238014072888
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,expected_info_gain,Expected information gain,30,24,0.9244011454284191,0.7826588459261301,0.31312875314844735,7.1880845576524734,15.134306481592175,6.054983653496843,2.383034850781159,3.514709037363273,1.4061764768618168,0.13888888888888887,0.06569337841665536,0.026282825244727283
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,flat_lstm,Flat LSTM,30,24,0.7773442218701044,0.19903048071333007,0.0796287764313895,3.482899089654287,1.7647103269907707,0.7060311746747487,2.38545861194531,0.7682542463699853,0.30736571306770694,0.1597222222222222,0.049126836400794245,0.019654828036991687
inclination_shift,Inclination shift,Shift of training band (deg),-10.0,25-75,0,pointer_lstm,Attention-LSTM pointer,30,24,0.44480211784442264,0.15663153758031043,0.0626656663008903,2.153111313780149,3.2968288896091877,1.3190062629721302,0.9895845056821898,0.44966413749537737,0.17990312310708736,0.20694444444444446,0.06737247152572556,0.026954602398208696
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,expected_info_gain,Expected information gain,30,24,0.8927190415561199,0.7458500213692818,0.2984021562431161,5.932980641722679,11.325777155996525,4.531254578868049,2.5921143741657295,3.5535968216875338,1.4217348309027178,0.1277777777777778,0.059520358768160156,0.02381310302059924
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,flat_lstm,Flat LSTM,30,24,0.7902335512141386,0.25002438806204147,0.10003058842058987,3.721453512708346,2.2676454420057097,0.9072471275754621,2.450984405229487,1.0961536603546733,0.4385528007669914,0.15416666666666665,0.0459073841849578,0.01836677889091327
inclination_shift,Inclination shift,Shift of training band (deg),0.0,35-85,1,pointer_lstm,Attention-LSTM pointer,30,24,0.4133576961855094,0.07142968176044512,0.02857782455773791,1.4396820863087971,0.6849499626650326,0.27403705828506064,0.9408277392387383,0.295762105186387,0.11832948634980903,0.21944444444444444,0.06363897771572145,0.025460893782124936
inclination_shift,Inclination shift,Shift of training band (deg),10.0,45-95,0,expected_info_gain,Expected information gain,30,24,0.7650121624271075,0.5359468360845724,0.21442339201882205,4.964602865278721,10.610952402020224,4.245265114751814,1.6499716358880192,1.17396314376207,0.4696830775782784,0.12638888888888888,0.06057627177446131,0.024235556206706227
inclination_shift,Inclination shift,Shift of training band (deg),10.0,45-95,0,flat_lstm,Flat LSTM,30,24,0.7086595259606838,0.1516784746751934,0.06068402842658777,3.0950578649838767,1.1371767159906312,0.4549654412533154,2.0554050123939898,0.7761054407421482,0.31050684501463127,0.15694444444444447,0.05058036764380314,0.020236361649183996
inclination_shift,Inclination shift,Shift of training band (deg),10.0,45-95,0,pointer_lstm,Attention-LSTM pointer,30,24,0.45394417891899747,0.09608570763902077,0.03844228936400796,2.1456660280625024,1.5358047785008029,0.614449881803001,1.0383432291448111,0.35793834542579267,0.14320516325931268,0.2111111111111111,0.061122089483805646,0.024453928770516057
inclination_shift,Inclination shift,Shift of training band (deg),20.0,55-105,0,expected_info_gain,Expected information gain,30,24,0.7545867785811424,0.5259307513602336,0.2104161235422866,4.583301509420077,10.277435229400567,4.111830455500744,1.7453321469326806,1.1751854276211922,0.47017209296830764,0.11944444444444445,0.06287528232313688,0.025155351990436312
inclination_shift,Inclination shift,Shift of training band (deg),20.0,55-105,0,flat_lstm,Flat LSTM,30,24,0.7176291259626547,0.12698814779205875,0.05080584036037476,2.9589562118053436,1.0487682658612323,0.4195946945979863,2.033219026401638,0.49930412081069614,0.19976325266767828,0.15138888888888888,0.04167874221152725,0.01667496975140925
