scenario,head,normalized_rank,attention_mean,ci95,n_samples
scale_5000_k60,2,0.6271186440677966,0.9992885744652232,0.001112498405159712,3552
scale_5000_k60,2,0.6440677966101694,0.9999449848121887,0.0011192647182685872,3552
scale_5000_k60,2,0.6610169491525424,0.9997049119692665,0.0011019212152172412,3552
scale_5000_k60,2,0.6779661016949152,1.0001598400240008,0.0011182706344246092,3552
scale_5000_k60,2,0.6949152542372882,1.0003512445501648,0.001129570834467475,3552
scale_5000_k60,2,0.711864406779661,1.0006949445987876,0.0011175291329650254,3552
scale_5000_k60,2,0.7288135593220338,1.0011031826840595,0.0011464585004709337,3552
scale_5000_k60,2,0.7457627118644068,1.0005811175650305,0.0011406291647409069,3552
scale_5000_k60,2,0.7627118644067796,0.9996269675357653,0.0011327697501192719,3552
scale_5000_k60,2,0.7796610169491526,1.0014174880107511,0.0011386355864329107,3552
scale_5000_k60,2,0.7966101694915254,1.0003001572278973,0.0011325187874091517,3552
scale_5000_k60,2,0.8135593220338984,1.0006689587691884,0.0011215733801263998,3552
scale_5000_k60,2,0.8305084745762712,1.0011892363697559,0.0011687366444264652,3552
scale_5000_k60,2,0.847457627118644,1.0007720323162035,0.00117981181208638,3552
scale_5000_k60,2,0.864406779661017,1.0001824804422286,0.0011579819102329743,3552
scale_5000_k60,2,0.8813559322033898,1.001740517111512,0.0011726664466771097,3552
scale_5000_k60,2,0.8983050847457628,1.0017789181758154,0.001184837726459641,3552
scale_5000_k60,2,0.9152542372881356,1.0010011184054453,0.0011582749904294222,3552
scale_5000_k60,2,0.9322033898305084,1.0015023119311344,0.0011725517367294793,3552
scale_5000_k60,2,0.9491525423728814,1.0005859251696247,0.0011240808192486329,3552
scale_5000_k60,2,0.9661016949152542,1.0002033024321537,0.0011838170859747768,3552
scale_5000_k60,2,0.9830508474576272,1.0016942536877889,0.0011726170248192538,3552
scale_5000_k60,2,1.0,1.0006203190633305,0.0011840080470231268,3552
scale_5000_k60,3,0.0,0.9969210653389627,0.0005190887691386597,3552
scale_5000_k60,3,0.01694915254237288,0.997513923961837,0.0005097722231359381,3552
scale_5000_k60,3,0.03389830508474576,0.998324813438697,0.0005113788138565192,3552
scale_5000_k60,3,0.05084745762711865,0.9986216609475312,0.0004948047965851721,3552
scale_5000_k60,3,0.06779661016949153,0.9986166954376139,0.0004983841148274039,3552
scale_5000_k60,3,0.0847457627118644,0.9990064084932611,0.000495839064550124,3552
scale_5000_k60,3,0.1016949152542373,0.999132526837088,0.0004940840938298279,3552
scale_5000_k60,3,0.11864406779661017,0.9992123308784522,0.0004983431716185975,3552
scale_5000_k60,3,0.13559322033898305,0.9995666788135832,0.0004916318767227035,3552
scale_5000_k60,3,0.15254237288135594,0.9992810924378064,0.0004924310999910095,3552
scale_5000_k60,3,0.1694915254237288,0.9994170899830155,0.0004946442661573578,3552
scale_5000_k60,3,0.1864406779661017,0.9996322843137088,0.0005048811374064017,3552
scale_5000_k60,3,0.2033898305084746,0.9997705158416752,0.0004925051925246566,3552
scale_5000_k60,3,0.22033898305084745,0.9999433146571522,0.0004936398562600201,3552
scale_5000_k60,3,0.23728813559322035,0.9998096775532037,0.0004971057097173158,3552
scale_5000_k60,3,0.2542372881355932,0.9996190930607619,0.0004960171062732617,3552
scale_5000_k60,3,0.2711864406779661,1.0002736556973006,0.0004969977426190788,3552
scale_5000_k60,3,0.288135593220339,1.0000174700676858,0.0004895921473162836,3552
scale_5000_k60,3,0.3050847457627119,0.9997331041272159,0.0004908318651672481,3552
scale_5000_k60,3,0.3220338983050847,0.9997846588727322,0.0004980438288397525,3552
scale_5000_k60,3,0.3389830508474576,0.999991014683703,0.0005044008013235651,3552
scale_5000_k60,3,0.3559322033898305,0.9998848206019616,0.0004929111384578374,3552
scale_5000_k60,3,0.3728813559322034,0.9998092109522035,0.0005033244390519289,3552
scale_5000_k60,3,0.3898305084745763,0.9997824866760958,0.0005002500648036549,3552
scale_5000_k60,3,0.4067796610169492,0.9998267815859468,0.000493445887376178,3552
scale_5000_k60,3,0.423728813559322,1.000204373721604,0.0004992321360237039,3552
scale_5000_k60,3,0.4406779661016949,1.0005379949469824,0.0005042022839064095,3552
scale_5000_k60,3,0.4576271186440678,1.000349061966345,0.0004934894428626221,3552
scale_5000_k60,3,0.4745762711864407,1.000215142747169,0.0005001076072732305,3552
scale_5000_k60,3,0.4915254237288136,1.00088211769859,0.0005010755692233601,3552
scale_5000_k60,3,0.5084745762711864,1.000313312419363,0.0005005962690713127,3552
scale_5000_k60,3,0.5254237288135594,1.0003097074123117,0.000514108631633119,3552
scale_5000_k60,3,0.5423728813559322,1.0003470892741069,0.0004968480935830938,3552
scale_5000_k60,3,0.559322033898305,1.0003465478988112,0.0005071182239144557,3552
scale_5000_k60,3,0.576271186440678,1.0009207328328409,0.0005104952817493858,3552
scale_5000_k60,3,0.5932203389830508,1.0006707824498147,0.0004984087257723577,3552
scale_5000_k60,3,0.6101694915254238,1.0008309121570877,0.0005118526366519082,3552
scale_5000_k60,3,0.6271186440677966,1.0005352057617258,0.0004990647197900752,3552
scale_5000_k60,3,0.6440677966101694,1.0004794197912152,0.000503577536947502,3552
scale_5000_k60,3,0.6610169491525424,1.0004115447502684,0.0005061171375849455,3552
scale_5000_k60,3,0.6779661016949152,1.0007249434889705,0.0005132761698705068,3552
scale_5000_k60,3,0.6949152542372882,1.0005628099111286,0.000515342401384169,3552
scale_5000_k60,3,0.711864406779661,1.0003490772366792,0.0005141946615806028,3552
scale_5000_k60,3,0.7288135593220338,1.0007220547948334,0.0005068784637504678,3552
scale_5000_k60,3,0.7457627118644068,1.0007324022249326,0.0005181872853299668,3552
scale_5000_k60,3,0.7627118644067796,1.0001987296383124,0.000514308671495136,3552
scale_5000_k60,3,0.7796610169491526,1.000634190785858,0.0005109304319099069,3552
scale_5000_k60,3,0.7966101694915254,1.0008505438664206,0.0005150191342989004,3552
scale_5000_k60,3,0.8135593220338984,1.000620412111685,0.0005185965535233266,3552
scale_5000_k60,3,0.8305084745762712,1.0006895924641475,0.0005190123773496429,3552
scale_5000_k60,3,0.847457627118644,1.0007530154140145,0.0005172669668328262,3552
scale_5000_k60,3,0.864406779661017,1.0005677638760022,0.0005294257658267823,3552
scale_5000_k60,3,0.8813559322033898,1.0008991902509519,0.0005344497675330342,3552
scale_5000_k60,3,0.8983050847457628,1.0004177328434076,0.0005268742328400832,3552
scale_5000_k60,3,0.9152542372881356,1.0007221009750087,0.0005359801417817083,3552
scale_5000_k60,3,0.9322033898305084,1.0006540429249808,0.0005417043873207035,3552
scale_5000_k60,3,0.9491525423728814,1.000117619949821,0.0005413253719133272,3552
scale_5000_k60,3,0.9661016949152542,1.0001637392954246,0.0005479555381660768,3552
scale_5000_k60,3,0.9830508474576272,0.999803247886735,0.0005613480959191708,3552
scale_5000_k60,3,1.0,0.9989704487023053,0.0005579684675075343,3552
scale_5000_k60,4,0.0,1.0044673835304943,0.00039292499765187806,3552
scale_5000_k60,4,0.01694915254237288,1.003592266961261,0.00038037516946840043,3552
scale_5000_k60,4,0.03389830508474576,1.0030899374905202,0.0003882638850484058,3552
scale_5000_k60,4,0.05084745762711865,1.002933753318749,0.0003831137206670239,3552
scale_5000_k60,4,0.06779661016949153,1.0024651443367605,0.00037664932777348295,3552
scale_5000_k60,4,0.0847457627118644,1.0023400890598964,0.0003641835740943763,3552
scale_5000_k60,4,0.1016949152542373,1.0022724562299412,0.0003699873816705911,3552
scale_5000_k60,4,0.11864406779661017,1.0019701146898237,0.00037798548443085926,3552
scale_5000_k60,4,0.13559322033898305,1.001735313283699,0.00038026605806402856,3552
scale_5000_k60,4,0.15254237288135594,1.0016768549879391,0.00036922318097817023,3552
scale_5000_k60,4,0.1694915254237288,1.001690355473542,0.000372524856710708,3552
scale_5000_k60,4,0.1864406779661017,1.001205705643237,0.0003729504537244602,3552
scale_5000_k60,4,0.2033898305084746,1.0011009921965834,0.00037052876561620353,3552
scale_5000_k60,4,0.22033898305084745,1.0013217028767407,0.0003735133578607379,3552
scale_5000_k60,4,0.23728813559322035,1.000888279110596,0.0003728061467274597,3552
scale_5000_k60,4,0.2542372881355932,1.0006720622716185,0.0003705448284568741,3552
scale_5000_k60,4,0.2711864406779661,1.0008908901363611,0.0003835794300531332,3552
scale_5000_k60,4,0.288135593220339,1.0006997915035165,0.0003719786830273913,3552
scale_5000_k60,4,0.3050847457627119,1.00077360668765,0.00037625671953040585,3552
scale_5000_k60,4,0.3220338983050847,1.0003859177735206,0.000375411165861603,3552
scale_5000_k60,4,0.3389830508474576,1.0005482372802657,0.00037232912151017304,3552
scale_5000_k60,4,0.3559322033898305,1.000336170817415,0.00037489518859995107,3552
scale_5000_k60,4,0.3728813559322034,1.00011507594572,0.0003852498083509965,3552
scale_5000_k60,4,0.3898305084745763,1.0000809436613642,0.00037701058822907124,3552
scale_5000_k60,4,0.4067796610169492,0.9997994774902189,0.00037884116013571885,3552
scale_5000_k60,4,0.423728813559322,0.9998832113772362,0.0003816390445052024,3552
scale_5000_k60,4,0.4406779661016949,0.9998672965846889,0.00038256421556609753,3552
scale_5000_k60,4,0.4576271186440678,0.9999151577719966,0.0003840606522262923,3552
scale_5000_k60,4,0.4745762711864407,0.9997621903212758,0.0003850419757561541,3552
scale_5000_k60,4,0.4915254237288136,0.9995904916578585,0.00037990496657264373,3552
scale_5000_k60,4,0.5084745762711864,0.9999505704822572,0.0003840209233729944,3552
scale_5000_k60,4,0.5254237288135594,0.9996518398056159,0.00038967916496844877,3552
scale_5000_k60,4,0.5423728813559322,0.9995353085634945,0.0003874916635042789,3552
scale_5000_k60,4,0.559322033898305,0.9992755840591214,0.00038399997738576216,3552
scale_5000_k60,4,0.576271186440678,0.9994850974060125,0.0003852435233269624,3552
scale_5000_k60,4,0.5932203389830508,0.9992536794192888,0.0003772217828055552,3552
scale_5000_k60,4,0.6101694915254238,0.9994208301409139,0.0003870359224220174,3552
scale_5000_k60,4,0.6271186440677966,0.9991931901523122,0.0003865576608041064,3552
scale_5000_k60,4,0.6440677966101694,0.9994059096149228,0.0003947594284220209,3552
scale_5000_k60,4,0.6610169491525424,0.9988865658707984,0.000385988417919221,3552
scale_5000_k60,4,0.6779661016949152,0.9989678557660129,0.0003974114004746245,3552
scale_5000_k60,4,0.6949152542372882,0.9989349311804986,0.000392532949109144,3552
scale_5000_k60,4,0.711864406779661,0.9987881802660119,0.000394219823956281,3552
scale_5000_k60,4,0.7288135593220338,0.9989592035443665,0.00039814108051170236,3552
scale_5000_k60,4,0.7457627118644068,0.9989352326269623,0.00039234717129185156,3552
scale_5000_k60,4,0.7627118644067796,0.9986975811723922,0.0003926541775090908,3552
scale_5000_k60,4,0.7796610169491526,0.9991492780915521,0.0003925918164584948,3552
scale_5000_k60,4,0.7966101694915254,0.9985238647440801,0.0003919951089235842,3552
scale_5000_k60,4,0.8135593220338984,0.9986844320722796,0.00039497041058799,3552
scale_5000_k60,4,0.8305084745762712,0.998687282204628,0.00041121082659185444,3552
scale_5000_k60,4,0.847457627118644,0.9984144307840783,0.0004136429436741862,3552
scale_5000_k60,4,0.864406779661017,0.9983557420740793,0.0004109714126362346,3552
scale_5000_k60,4,0.8813559322033898,0.9986451648108594,0.0004076848819551949,3552
scale_5000_k60,4,0.8983050847457628,0.998146602229492,0.00041917688879802926,3552
scale_5000_k60,4,0.9152542372881356,0.9981747034198798,0.0004124455632814062,3552
scale_5000_k60,4,0.9322033898305084,0.9982356197695743,0.0004256946341920742,3552
scale_5000_k60,4,0.9491525423728814,0.9981128678967556,0.00039627919834891117,3552
scale_5000_k60,4,0.9661016949152542,0.9978715605563946,0.0004148102260558362,3552
scale_5000_k60,4,0.9830508474576272,0.9979571679623814,0.0004153962173426591,3552
scale_5000_k60,4,1.0,0.9976288440494655,0.000420888260882012,3552
id_2000_k15,1,0.0,1.0016062346429706,0.00029577623637840793,3552
id_2000_k15,1,0.01694915254237288,1.0014076321656697,0.00024396373791018067,3552
id_2000_k15,1,0.03389830508474576,1.0012090296883676,0.00022243993220970196,3552
id_2000_k15,1,0.05084745762711865,1.0010104272110718,0.00023951458428501585,3552
id_2000_k15,1,0.06779661016949153,1.0008118247337714,0.00028841193343273543,3552
id_2000_k15,1,0.0847457627118644,1.0007184166856533,0.00025368964571358924,3552
id_2000_k15,1,0.1016949152542373,1.0006536980273208,0.00021867487873390015,3552
id_2000_k15,1,0.11864406779661017,1.000588979368979,0.00022537840353985717,3552
id_2000_k15,1,0.13559322033898305,1.0005242607106497,0.00027071867855941084,3552
id_2000_k15,1,0.15254237288135594,1.000482337791366,0.00026179135397010435,3552
id_2000_k15,1,0.1694915254237288,1.0004575116763763,0.0002193276232368069,3552
id_2000_k15,1,0.1864406779661017,1.0004326855613874,0.00021688289566992202,3552
id_2000_k15,1,0.2033898305084746,1.0004078594464005,0.00025560803072652283,3552
id_2000_k15,1,0.22033898305084745,1.0003786906051075,0.0002726954428640061,3552
id_2000_k15,1,0.23728813559322035,1.000341704856461,0.00022581693275658675,3552
id_2000_k15,1,0.2542372881355932,1.0003047191078178,0.00021601671476668895,3552
id_2000_k15,1,0.2711864406779661,1.00026773335917,0.0002477349518654911,3552
id_2000_k15,1,0.288135593220339,1.0002299092586586,0.0002887247110252827,3552
id_2000_k15,1,0.3050847457627119,1.0001870550469523,0.00023297642465413854,3552
id_2000_k15,1,0.3220338983050847,1.000144200835243,0.00021215748322765983,3552
id_2000_k15,1,0.3389830508474576,1.0001013466235364,0.00023571234267904032,3552
id_2000_k15,1,0.3559322033898305,1.0000584924118288,0.00029313230263801435,3552
id_2000_k15,1,0.3728813559322034,1.0000165923223998,0.0002385808068268171,3552
id_2000_k15,1,0.3898305084745763,0.9999747656269836,0.00020696965572086033,3552
id_2000_k15,1,0.4067796610169492,0.9999329389315733,0.00022317974142577516,3552
id_2000_k15,1,0.423728813559322,0.9998911122361576,0.0002789965540416729,3552
id_2000_k15,1,0.4406779661016949,0.999859280974142,0.00025264280091753913,3552
id_2000_k15,1,0.4576271186440678,0.9998314478854822,0.0002139864170793846,3552
id_2000_k15,1,0.4745762711864407,0.9998036147968264,0.00022133527061425848,3552
id_2000_k15,1,0.4915254237288136,0.9997757817081723,0.00027097182662724165,3552
id_2000_k15,1,0.5084745762711864,0.9997580462862204,0.00027223606340256816,3552
id_2000_k15,1,0.5254237288135594,0.9997504085309775,0.0002255722674798564,3552
id_2000_k15,1,0.5423728813559322,0.9997427707757277,0.00022060890552909492,3552
id_2000_k15,1,0.559322033898305,0.9997351330204837,0.0002597475663892747,3552
id_2000_k15,1,0.576271186440678,0.9997223374953028,0.0002851897899365118,3552
id_2000_k15,1,0.5932203389830508,0.9996966475452763,0.00022883283496556684,3552
id_2000_k15,1,0.6101694915254238,0.9996709575952537,0.00021450519619821925,3552
id_2000_k15,1,0.6271186440677966,0.9996452676452282,0.0002495541119617267,3552
id_2000_k15,1,0.6440677966101694,0.9996229467996274,0.00030702865366971833,3552
id_2000_k15,1,0.6610169491525424,0.9996444243115203,0.00024387930739382054,3552
id_2000_k15,1,0.6779661016949152,0.9996659018234114,0.00021836517192551128,3552
id_2000_k15,1,0.6949152542372882,0.9996873793353016,0.00024266291307026232,3552
id_2000_k15,1,0.711864406779661,0.9997088568471985,0.0003050949684671184,3552
id_2000_k15,1,0.7288135593220338,0.9997016460060092,0.00025526073967321156,3552
id_2000_k15,1,0.7457627118644068,0.9996896537726438,0.00021628800469168812,3552
id_2000_k15,1,0.7627118644067796,0.9996776615392772,0.00022845886562341636,3552
id_2000_k15,1,0.7796610169491526,0.9996656693059108,0.0002853014233118976,3552
id_2000_k15,1,0.7966101694915254,0.9996318138745044,0.00026874776277122304,3552
id_2000_k15,1,0.8135593220338984,0.9995858122219626,0.00022679264285726985,3552
id_2000_k15,1,0.8305084745762712,0.9995398105694239,0.0002310240759473772,3552
id_2000_k15,1,0.847457627118644,0.9994938089168832,0.00027935107380140737,3552
id_2000_k15,1,0.864406779661017,0.9994778231842623,0.00029042159315736715,3552
id_2000_k15,1,0.8813559322033898,0.9995018586782017,0.00024218805151201173,3552
id_2000_k15,1,0.8983050847457628,0.9995258941721419,0.0002361564730058764,3552
id_2000_k15,1,0.9152542372881356,0.999549929666075,0.00027511667363908516,3552
id_2000_k15,1,0.9322033898305084,0.999542070203158,0.0003113728202046875,3552
id_2000_k15,1,0.9491525423728814,0.9994172625650959,0.0002520113089463064,3552
id_2000_k15,1,0.9661016949152542,0.9992924549270291,0.0002341062590390972,3552
id_2000_k15,1,0.9830508474576272,0.9991676472889697,0.00026616001806351595,3552
id_2000_k15,1,1.0,0.9990428396509038,0.0003340897243551518,3552
id_2000_k15,2,0.0,0.9969681434601814,0.0010168810375353766,3552
id_2000_k15,2,0.01694915254237288,0.9973864488390108,0.0008288869496425334,3552
id_2000_k15,2,0.03389830508474576,0.9978047542178429,0.0007347642707868573,3552
id_2000_k15,2,0.05084745762711865,0.9982230595966728,0.0007697544540376095,3552
id_2000_k15,2,0.06779661016949153,0.9986413649755032,0.0009192299673885158,3552
id_2000_k15,2,0.0847457627118644,0.998942820479302,0.0008115934255409267,3552
id_2000_k15,2,0.1016949152542373,0.9992124078353609,0.0007064096314090903,3552
id_2000_k15,2,0.11864406779661017,0.9994819951914191,0.0007350172862788283,3552
id_2000_k15,2,0.13559322033898305,0.9997515825474814,0.0008845289253183067,3552
id_2000_k15,2,0.15254237288135594,0.9997597345321512,0.0008581500598581402,3552
id_2000_k15,2,0.1694915254237288,0.9995718099882804,0.0007214471608305425,3552
id_2000_k15,2,0.1864406779661017,0.9993838854444079,0.000707266814887618,3552
id_2000_k15,2,0.2033898305084746,0.9991959609005379,0.0008219747866857043,3552
id_2000_k15,2,0.22033898305084745,0.9991329558083341,0.0008702940086779325,3552
id_2000_k15,2,0.23728813559322035,0.9992948057291234,0.0007175091701525975,3552
id_2000_k15,2,0.2542372881355932,0.9994566556499139,0.000684835432338452,3552
id_2000_k15,2,0.2711864406779661,0.9996185055707054,0.0007873703969162733,3552
id_2000_k15,2,0.288135593220339,0.9997565531612567,0.0009211930801713482,3552
id_2000_k15,2,0.3050847457627119,0.9997517867703537,0.000746930478436439,3552
id_2000_k15,2,0.3220338983050847,0.9997470203794475,0.0006790733987689355,3552
id_2000_k15,2,0.3389830508474576,0.9997422539885454,0.0007471969719227283,3552
id_2000_k15,2,0.3559322033898305,0.99973748759764,0.0009216252174403596,3552
id_2000_k15,2,0.3728813559322034,0.9999866998808629,0.0007574470185139484,3552
id_2000_k15,2,0.3898305084745763,1.0002554489851734,0.0006670544947588775,3552
id_2000_k15,2,0.4067796610169492,1.0005241980894772,0.0007225232687610684,3552
id_2000_k15,2,0.423728813559322,1.000792947193786,0.0008971959154081906,3552
id_2000_k15,2,0.4406779661016949,1.0008612385124642,0.000809829409800455,3552
id_2000_k15,2,0.4576271186440678,1.0008493467168798,0.0006808059726258449,3552
id_2000_k15,2,0.4745762711864407,1.0008374549212977,0.0006958168040990403,3552
id_2000_k15,2,0.4915254237288136,1.0008255631257208,0.0008472404797272649,3552
id_2000_k15,2,0.5084745762711864,1.000836619498641,0.0008484085477571498,3552
id_2000_k15,2,0.5254237288135594,1.0008706240400682,0.0006995948190508351,3552
id_2000_k15,2,0.5423728813559322,1.0009046285814953,0.0006864157330090695,3552
id_2000_k15,2,0.559322033898305,1.0009386331229193,0.0008154740994944068,3552
id_2000_k15,2,0.576271186440678,1.0009432982017417,0.0009016283798472833,3552
id_2000_k15,2,0.5932203389830508,1.0008746146240552,0.0007301588108124142,3552
id_2000_k15,2,0.6101694915254238,1.0008059310463615,0.000688067225465258,3552
id_2000_k15,2,0.6271186440677966,1.000737247468666,0.0007961454569382464,3552
id_2000_k15,2,0.6440677966101694,1.0006793504442908,0.0009726823031530757,3552
id_2000_k15,2,0.6610169491525424,1.0007616786130078,0.0007736437730002691,3552
id_2000_k15,2,0.6779661016949152,1.0008440067817286,0.0006962501441173717,3552
id_2000_k15,2,0.6949152542372882,1.0009263349504467,0.0007777079078364024,3552
id_2000_k15,2,0.711864406779661,1.0010086631191604,0.000979142822924996,3552
id_2000_k15,2,0.7288135593220338,1.001127526870261,0.0008376695652019614,3552
id_2000_k15,2,0.7457627118644068,1.0012524798850917,0.0007318467196375767,3552
id_2000_k15,2,0.7627118644067796,1.0013774328999185,0.0007752926449954347,3552
id_2000_k15,2,0.7796610169491526,1.0015023859147523,0.0009476958866033188,3552
id_2000_k15,2,0.7966101694915254,1.0014970131032985,0.0008843032169348503,3552
id_2000_k15,2,0.8135593220338984,1.0014192370550257,0.0007394214242533154,3552
id_2000_k15,2,0.8305084745762712,1.00134146100675,0.0007431104621378326,3552
id_2000_k15,2,0.847457627118644,1.0012636849584753,0.0008935320522303775,3552
id_2000_k15,2,0.864406779661017,1.0010199023498552,0.0009244831370572188,3552
id_2000_k15,2,0.8813559322033898,1.00055477766078,0.0007558013727630331,3552
id_2000_k15,2,0.8983050847457628,1.0000896529717043,0.0007209588643542759,3552
id_2000_k15,2,0.9152542372881356,0.9996245282826296,0.0008368434607289027,3552
id_2000_k15,2,0.9322033898305084,0.9992709519746328,0.0009523818011036854,3552
id_2000_k15,2,0.9491525423728814,0.9993263863972498,0.0007691166300972546,3552
id_2000_k15,2,0.9661016949152542,0.9993818208198673,0.0007131477527506072,3552
id_2000_k15,2,0.9830508474576272,0.9994372552424842,0.0008112638749240277,3552
id_2000_k15,2,1.0,0.9994926896651048,0.0010199257145511531,3552
id_2000_k15,3,0.0,0.9987724274900314,0.0004621173857048864,3552
id_2000_k15,3,0.01694915254237288,0.9989083208690366,0.0003832019099858582,3552
id_2000_k15,3,0.03389830508474576,0.9990442142480388,0.00035087488681063213,3552
id_2000_k15,3,0.05084745762711865,0.9991801076270458,0.0003773074678606453,3552
id_2000_k15,3,0.06779661016949153,0.999316001006052,0.0004523128575929756,3552
id_2000_k15,3,0.0847457627118644,0.9994100349854167,0.0004014815083158142,3552
id_2000_k15,3,0.1016949152542373,0.9994926527648783,0.00034813838762537993,3552
id_2000_k15,3,0.11864406779661017,0.9995752705443436,0.00035393435674851027,3552
id_2000_k15,3,0.13559322033898305,0.9996578883238045,0.00041640722539995314,3552
id_2000_k15,3,0.15254237288135594,0.9996991494787405,0.000401706255952549,3552
id_2000_k15,3,0.1694915254237288,0.9997093931652791,0.0003391700883578473,3552
id_2000_k15,3,0.1864406779661017,0.999719636851817,0.00033541193005152416,3552
id_2000_k15,3,0.2033898305084746,0.9997298805383547,0.0003921254365940455,3552
id_2000_k15,3,0.22033898305084745,0.9998011419998692,0.00041774406396607864,3552
id_2000_k15,3,0.23728813559322035,0.9999822354563344,0.00034986400477654165,3552
id_2000_k15,3,0.2542372881355932,1.0001633289128053,0.00033583004924684593,3552
id_2000_k15,3,0.2711864406779661,1.0003444223692697,0.00038162953684885544,3552
id_2000_k15,3,0.288135593220339,1.0004797891455832,0.0004405229500599356,3552
id_2000_k15,3,0.3050847457627119,1.0003407958409745,0.00035449548998575653,3552
id_2000_k15,3,0.3220338983050847,1.0002018025363657,0.0003219823249732358,3552
id_2000_k15,3,0.3389830508474576,1.0000628092317543,0.0003578787015935644,3552
id_2000_k15,3,0.3559322033898305,0.9999238159271437,0.00044596041842030884,3552
id_2000_k15,3,0.3728813559322034,1.0000044889483584,0.00036935006605520244,3552
id_2000_k15,3,0.3898305084745763,1.000102059379253,0.00032637252706486307,3552
id_2000_k15,3,0.4067796610169492,1.0001996298101443,0.00035071210980288715,3552
id_2000_k15,3,0.423728813559322,1.000297200241036,0.00043111407297146347,3552
id_2000_k15,3,0.4406779661016949,1.00037378081982,0.00038957628003771403,3552
id_2000_k15,3,0.4576271186440678,1.00044196545776,0.0003300420763013728,3552
id_2000_k15,3,0.4745762711864407,1.000510150095704,0.00033916424618709565,3552
id_2000_k15,3,0.4915254237288136,1.0005783347336437,0.00041241183209874294,3552
id_2000_k15,3,0.5084745762711864,1.000605779955814,0.00041165481451529816,3552
id_2000_k15,3,0.5254237288135594,1.000592485762213,0.00033858438531203966,3552
id_2000_k15,3,0.5423728813559322,1.0005791915686122,0.0003327715990304909,3552
id_2000_k15,3,0.559322033898305,1.0005658973750147,0.0003971804876201238,3552
id_2000_k15,3,0.576271186440678,1.000564180944521,0.000440593188084919,3552
id_2000_k15,3,0.5932203389830508,1.0005914089218066,0.0003565515373754649,3552
id_2000_k15,3,0.6101694915254238,1.000618636899083,0.0003323748743267535,3552
id_2000_k15,3,0.6271186440677966,1.0006458648763625,0.0003796768787055473,3552
id_2000_k15,3,0.6440677966101694,1.0006680318400003,0.0004615014950226039,3552
id_2000_k15,3,0.6610169491525424,1.000624405626296,0.0003679777867268924,3552
id_2000_k15,3,0.6779661016949152,1.0005807794125956,0.00033094125149741145,3552
id_2000_k15,3,0.6949152542372882,1.0005371531988965,0.0003678681980857415,3552
id_2000_k15,3,0.711864406779661,1.0004935269851956,0.000461326727152193,3552
id_2000_k15,3,0.7288135593220338,1.000538501492319,0.0003910481691229875,3552
id_2000_k15,3,0.7457627118644068,1.0005982427862528,0.00033769414409794547,3552
id_2000_k15,3,0.7627118644067796,1.0006579840801797,0.0003574330581655348,3552
id_2000_k15,3,0.7796610169491526,1.0007177253741104,0.0004405472039509593,3552
id_2000_k15,3,0.7966101694915254,1.0006678500095396,0.0004144584910403413,3552
id_2000_k15,3,0.8135593220338984,1.0005570765013578,0.00035462127919587785,3552
id_2000_k15,3,0.8305084745762712,1.0004463029931787,0.00036735780614750337,3552
id_2000_k15,3,0.847457627118644,1.0003355294850012,0.0004465001220967308,3552
id_2000_k15,3,0.864406779661017,1.000162452136523,0.00046214547756761367,3552
id_2000_k15,3,0.8813559322033898,0.9999063030009858,0.00037882357991002297,3552
id_2000_k15,3,0.8983050847457628,0.9996501538654503,0.00036071128399366327,3552
id_2000_k15,3,0.9152542372881356,0.999394004729914,0.0004164065556036955,3552
id_2000_k15,3,0.9322033898305084,0.9991922382797751,0.000473309091777793,3552
id_2000_k15,3,0.9491525423728814,0.9991898750094236,0.0003866776673289683,3552
id_2000_k15,3,0.9661016949152542,0.9991875117390666,0.00036079301033986323,3552
id_2000_k15,3,0.9830508474576272,0.9991851484687186,0.0004074032769344204,3552
id_2000_k15,3,1.0,0.9991827851983609,0.0005068896523419868,3552
id_2000_k15,4,0.0,1.0020326004271303,0.0003149860208389292,3552
id_2000_k15,4,0.01694915254237288,1.001947485770851,0.00025905144514423283,3552
id_2000_k15,4,0.03389830508474576,1.0018623711145678,0.00023489553851034978,3552
id_2000_k15,4,0.05084745762711865,1.0017772564582879,0.0002518352272145392,3552
id_2000_k15,4,0.06779661016949153,1.0016921418020053,0.0003030558598570705,3552
id_2000_k15,4,0.0847457627118644,1.001583949130176,0.00026806174736935867,3552
id_2000_k15,4,0.1016949152542373,1.001469462454106,0.00023274636584384164,3552
id_2000_k15,4,0.11864406779661017,1.0013549757780353,0.00023997566126692668,3552
id_2000_k15,4,0.13559322033898305,1.0012404891019662,0.0002865474515043959,3552
id_2000_k15,4,0.15254237288135594,1.0011129177683609,0.00027605452381179897,3552
id_2000_k15,4,0.1694915254237288,1.0009755329415944,0.00023061675016275763,3552
id_2000_k15,4,0.1864406779661017,1.0008381481148303,0.0002276072826278631,3552
id_2000_k15,4,0.2033898305084746,1.000700763288067,0.000268456829054102,3552
id_2000_k15,4,0.22033898305084745,1.0006158118753268,0.0002870686987489763,3552
id_2000_k15,4,0.23728813559322035,1.0006252406078242,0.00023910170270152764,3552
id_2000_k15,4,0.2542372881355932,1.000634669340325,0.00023018502718201697,3552
id_2000_k15,4,0.2711864406779661,1.000644098072821,0.0002643009748628997,3552
id_2000_k15,4,0.288135593220339,1.0006383108488512,0.00030759806752684806,3552
