representation,scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2,visible_fraction,latent_knn_distance,umap_knn_distance,latent_cross_scenario_fraction,umap_cross_scenario_fraction,projection_mismatch,latent_neighbor_scenario,umap_neighbor_scenario,high_dimensional_outlier,projected_outlier,projection_intrusion
encoder,id_2000_k60,0,9,2.2222222222222223,0.0916979,60,9.187863,16.441586,-1.3136597,7.7824597,0.0,0.051907305,0.07976180866012457,0.7333333333333333,0.6666666666666666,-0.06666666666666665,team9_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,0,10,2.2222222222222223,0.0916979,60,10.611853,13.916698,-2.6627488,5.51775,0.0,0.12539454,0.13710396694810062,0.5333333333333333,0.5333333333333333,0.0,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,0,11,2.2222222222222223,0.0916979,60,7.351888,12.516927,-3.1432986,9.037907,0.0,0.10126913,0.13704346706245155,0.6,0.4666666666666667,-0.1333333333333333,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,1,0,2.2222222222222223,0.09177562,60,8.963041,5.1122375,0.012549808,0.7513019,0.0,0.044773333,0.06133620353164271,0.6666666666666666,0.6666666666666666,0.0,team9_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,1,1,2.2222222222222223,0.09177562,60,12.298907,7.534615,-0.26451683,7.946208,0.0,0.05154358,0.10005798307925473,0.6666666666666666,0.8666666666666667,0.20000000000000007,scale_5000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,1,2,2.2222222222222223,0.09177562,60,14.3795595,6.013386,0.6096189,10.908983,0.016666666666666666,0.07844245,0.07277358516100134,0.7333333333333333,1.0,0.2666666666666667,team9_2000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,1,3,2.2222222222222223,0.09177562,60,10.654189,4.96335,-2.1449208,7.439507,0.0,0.12468613,0.0724196878439723,0.7333333333333333,0.7333333333333333,0.0,scale_5000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,1,4,2.2222222222222223,0.09177562,60,5.3658986,13.116937,-2.6893806,7.415416,0.0,0.07523824,0.09669176862705929,0.8,0.6,-0.20000000000000007,team9_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,1,5,2.2222222222222223,0.09177562,60,11.532541,15.67987,-1.776805,5.117352,0.0,0.064164475,0.1147156118069561,0.7333333333333333,0.8,0.06666666666666676,id_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,1,6,2.2222222222222223,0.09177562,60,12.037663,13.727109,-0.008840838,8.668823,0.0,0.06351517,0.09940008838101673,0.26666666666666666,0.6,0.3333333333333333,id_2000_k60,id_2000_k15,False,False,True
encoder,id_2000_k60,1,7,2.2222222222222223,0.09177562,60,7.688624,12.121711,-0.10149649,10.214619,0.0,0.080851875,0.08646879676060709,0.7333333333333333,0.6,-0.1333333333333333,id_2000_k15,id_2000_k15,False,False,False
encoder,id_2000_k60,1,8,2.2222222222222223,0.09177562,60,6.202574,13.549573,-3.6814537,9.295287,0.0,0.10204332,0.07457424488514722,0.8666666666666667,0.6666666666666666,-0.20000000000000007,team9_2000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,1,9,2.2222222222222223,0.09177562,60,9.103936,16.429327,-1.1828679,8.100014,0.016666666666666666,0.048229527,0.06892696659933817,0.7333333333333333,0.6666666666666666,-0.06666666666666665,team9_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,1,10,2.2222222222222223,0.09177562,60,9.017313,13.939073,-0.66251564,1.5752512,0.0,0.04895567,0.11210746591617143,0.6,0.8666666666666667,0.2666666666666667,id_2000_k60,scale_5000_k60,False,False,True
encoder,id_2000_k60,1,11,2.2222222222222223,0.09177562,60,6.5090165,11.957728,-3.5871007,6.8418264,0.016666666666666666,0.068983346,0.08437309120572319,0.2,0.8,0.6000000000000001,id_2000_k60,id_2000_k15,False,False,True
encoder,id_2000_k60,2,0,2.2222222222222223,0.091414444,60,10.055917,7.052216,-3.403235,7.1364403,0.0,0.080443196,0.06453201420033758,0.4,0.6666666666666666,0.2666666666666666,id_2000_k60,team9_2000_k60,False,False,True
encoder,id_2000_k60,2,1,2.2222222222222223,0.091414444,60,12.075548,7.5400896,-0.8632472,10.037382,0.03333333333333333,0.07679418,0.12665197485397353,0.7333333333333333,0.7333333333333333,0.0,team9_2000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,2,2,2.2222222222222223,0.091414444,60,13.222244,5.929064,0.47369084,7.689914,0.0,0.07484806,0.07777962980364418,0.3333333333333333,0.7333333333333333,0.39999999999999997,id_2000_k60,id_2000_k15,False,False,True
encoder,id_2000_k60,2,3,2.2222222222222223,0.091414444,60,11.365703,5.104763,1.2662005,9.9252615,0.0,0.08378081,0.08087928326120361,0.6666666666666666,0.6666666666666666,0.0,id_2000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,2,4,2.2222222222222223,0.091414444,60,5.948649,12.795686,-2.252226,5.39155,0.03333333333333333,0.0636354,0.09274610950366985,0.4666666666666667,0.6666666666666666,0.19999999999999996,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,2,5,2.2222222222222223,0.091414444,60,12.844014,16.564713,1.3433685,2.2228465,0.0,0.04661288,0.052431645678642176,0.4666666666666667,0.4,-0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,2,6,2.2222222222222223,0.091414444,60,13.537019,15.767732,0.039796136,1.8490093,0.0,0.08402506,0.04567359203645286,0.5333333333333333,0.6,0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,2,7,2.2222222222222223,0.091414444,60,10.269346,11.234315,-4.1305223,7.4941015,0.0,0.12719776,0.09302771315688103,0.26666666666666666,0.4,0.13333333333333336,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,2,8,2.2222222222222223,0.091414444,60,4.6860824,11.956408,-2.0217938,2.951537,0.0,0.05599685,0.14511582707725418,0.26666666666666666,0.7333333333333333,0.4666666666666666,id_2000_k60,team9_2000_k60,False,False,True
encoder,id_2000_k60,2,9,2.2222222222222223,0.091414444,60,7.397556,15.694981,0.765106,2.0085206,0.0,0.05784876,0.07665341888544845,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k60,scale_5000_k60,False,False,True
encoder,id_2000_k60,2,10,2.2222222222222223,0.091414444,60,10.398584,13.770567,1.5516111,7.874591,0.0,0.062368378,0.05053998942497614,0.3333333333333333,0.8666666666666667,0.5333333333333334,id_2000_k60,id_2000_k15,False,False,True
encoder,id_2000_k60,2,11,2.2222222222222223,0.091414444,60,8.906022,10.933597,-1.9320701,3.8236156,0.0,0.06401447,0.06293220126758188,0.2,0.6,0.39999999999999997,id_2000_k60,team9_2000_k60,False,False,True
encoder,id_2000_k60,3,0,2.2222222222222223,0.091564626,60,8.740783,6.4643145,-3.6326551,2.818018,0.05,0.07368231,0.09629970691484825,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k60,id_2000_k15,False,False,True
encoder,id_2000_k60,3,1,2.2222222222222223,0.091564626,60,8.938557,8.447099,-2.5974226,3.6920724,0.0,0.084193334,0.1028886032732817,0.13333333333333333,0.4666666666666667,0.33333333333333337,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,3,2,2.2222222222222223,0.091564626,60,13.749898,4.9786224,2.537561,7.168076,0.016666666666666666,0.09298604,0.06287458937030009,0.7333333333333333,0.8666666666666667,0.13333333333333341,team9_2000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,3,3,2.2222222222222223,0.091564626,60,9.731244,5.0672307,-3.251837,2.6333494,0.0,0.07802685,0.09105023098279248,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,id_2000_k15,False,False,True
encoder,id_2000_k60,3,4,2.2222222222222223,0.091564626,60,5.3256207,13.261942,-2.5522966,7.506015,0.0,0.062771745,0.07578009665934939,0.6666666666666666,0.6666666666666666,0.0,team9_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,3,5,2.2222222222222223,0.091564626,60,12.718055,16.69354,2.0180423,5.6794586,0.016666666666666666,0.0695316,0.0340203471350586,0.5333333333333333,0.7333333333333333,0.19999999999999996,id_2000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,3,6,2.2222222222222223,0.091564626,60,12.395544,13.9030285,-0.29305974,6.699954,0.03333333333333333,0.04323671,0.08177026296779584,0.5333333333333333,0.3333333333333333,-0.2,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,3,7,2.2222222222222223,0.091564626,60,10.815169,12.019696,-3.3670382,4.9267783,0.0,0.082258746,0.08957321917098798,0.4666666666666667,0.6666666666666666,0.19999999999999996,id_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,3,8,2.2222222222222223,0.091564626,60,7.3733163,14.016376,-2.00683,8.894157,0.0,0.0678459,0.0935303796075935,0.4,0.3333333333333333,-0.06666666666666671,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,3,9,2.2222222222222223,0.091564626,60,7.920404,15.96332,0.9768746,3.371272,0.016666666666666666,0.038055386,0.07390922110371463,0.5333333333333333,0.6666666666666666,0.1333333333333333,team9_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,3,10,2.2222222222222223,0.091564626,60,9.286074,14.637343,-2.4970934,1.1588663,0.0,0.06753978,0.12130569244729193,0.3333333333333333,0.8,0.46666666666666673,id_2000_k60,id_2000_k15,False,False,True
encoder,id_2000_k60,3,11,2.2222222222222223,0.091564626,60,6.593803,11.65868,-4.1584234,5.2671323,0.0,0.06318242,0.13115238989584455,0.26666666666666666,0.7333333333333333,0.4666666666666666,id_2000_k60,id_2000_k15,False,False,True
encoder,id_2000_k60,0,0,2.361111111111111,0.0896144,60,10.488748,7.398822,-3.9018414,7.5283604,0.03333333333333333,0.058506224,0.13272641768950263,0.3333333333333333,0.3333333333333333,0.0,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,0,1,2.361111111111111,0.0896144,60,14.784564,6.29152,-1.1721516,9.947987,0.016666666666666666,0.062669665,0.06373292754397655,0.6666666666666666,0.7333333333333333,0.06666666666666665,team9_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,0,2,2.361111111111111,0.0896144,60,14.091902,4.417722,2.6709058,7.130084,0.03333333333333333,0.073531725,0.07798178028938581,0.5333333333333333,0.7333333333333333,0.19999999999999996,team9_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,0,3,2.361111111111111,0.0896144,60,10.3591175,6.4260755,-2.6400957,3.1459932,0.0,0.09040768,0.1746118458009711,0.4666666666666667,0.8,0.33333333333333337,id_2000_k60,id_2000_k15,False,False,True
encoder,id_2000_k60,0,4,2.361111111111111,0.0896144,60,4.3732867,15.251003,-0.18984085,0.56188005,0.016666666666666666,0.043484066,0.04495679913502499,0.4,0.26666666666666666,-0.13333333333333336,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,0,5,2.361111111111111,0.0896144,60,13.676213,15.813716,0.26598886,0.06818998,0.016666666666666666,0.02641474,0.04709657251153084,0.4,0.6,0.19999999999999996,id_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,0,6,2.361111111111111,0.0896144,60,9.455822,13.045189,0.17380956,2.1529346,0.0,0.09568901,0.05819139466448188,0.6,0.6666666666666666,0.06666666666666665,id_2000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,0,7,2.361111111111111,0.0896144,60,6.9837294,12.365687,-3.5032263,9.121942,0.016666666666666666,0.048702892,0.06672596758878399,0.5333333333333333,0.7333333333333333,0.19999999999999996,id_2000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,0,8,2.361111111111111,0.0896144,60,4.0572433,12.0864105,-1.0016315,1.9698619,0.0,0.048550796,0.08308589610245584,0.6,0.6666666666666666,0.06666666666666665,team9_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,0,9,2.361111111111111,0.0896144,60,9.135394,15.974075,-2.1639223,5.627888,0.016666666666666666,0.07071522,0.10158860046039932,0.5333333333333333,1.0,0.4666666666666667,id_2000_k60,scale_5000_k60,False,False,True
encoder,id_2000_k60,0,10,2.361111111111111,0.0896144,60,9.063831,12.828456,-1.3991725,4.4682612,0.03333333333333333,0.08808551,0.13593806039172857,0.3333333333333333,0.8666666666666667,0.5333333333333334,id_2000_k60,id_2000_k15,False,False,True
encoder,id_2000_k60,0,11,2.361111111111111,0.0896144,60,5.904762,12.144919,-3.568862,5.482205,0.0,0.08574012,0.14875519534717588,0.5333333333333333,0.6666666666666666,0.1333333333333333,id_2000_k60,retrograde_2000_k60,False,False,False
encoder,id_2000_k60,1,0,2.361111111111111,0.08962894,60,7.828077,6.6353207,-2.665645,0.58455974,0.0,0.031055499,0.06643104736552893,0.4,0.6,0.19999999999999996,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,1,1,2.361111111111111,0.08962894,60,9.698144,8.84267,-0.46921924,6.2784133,0.0,0.09509026,0.08760142969850557,0.6,0.7333333333333333,0.1333333333333333,id_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,1,2,2.361111111111111,0.08962894,60,13.908905,5.949995,0.46830314,10.707214,0.0,0.09905824,0.11782784669698494,0.7333333333333333,0.8666666666666667,0.13333333333333341,team9_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,1,3,2.361111111111111,0.08962894,60,10.488671,4.8756566,0.523008,8.202425,0.0,0.09285639,0.10973929842553469,0.4666666666666667,0.9333333333333333,0.4666666666666667,id_2000_k60,scale_5000_k60,False,False,True
encoder,id_2000_k60,1,4,2.361111111111111,0.08962894,60,7.0439596,13.233178,-3.2662404,8.49629,0.0,0.06568687,0.08861568828680753,0.4,0.8,0.4,id_2000_k60,scale_5000_k60,False,False,True
encoder,id_2000_k60,1,5,2.361111111111111,0.08962894,60,11.813625,15.150694,-0.9826915,9.735586,0.03333333333333333,0.07120792,0.04756132023038899,0.6,0.6666666666666666,0.06666666666666665,team9_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,1,6,2.361111111111111,0.08962894,60,9.382652,13.278347,0.8550381,3.2000318,0.016666666666666666,0.07779538,0.0814647858006731,0.6666666666666666,0.7333333333333333,0.06666666666666665,id_2000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,1,7,2.361111111111111,0.08962894,60,7.0062737,12.453098,-4.4720507,8.2045965,0.0,0.04631567,0.04737474947021126,0.4666666666666667,0.6,0.1333333333333333,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,1,8,2.361111111111111,0.08962894,60,4.0796824,11.713594,-0.9121985,-0.09030484,0.0,0.042728577,0.03230206440395275,0.4,0.26666666666666666,-0.13333333333333336,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,1,9,2.361111111111111,0.08962894,60,14.674201,5.880581,-1.8547313,10.769539,0.0,0.19207664,0.055603032188157174,0.3333333333333333,0.6666666666666666,0.3333333333333333,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,1,10,2.361111111111111,0.08962894,60,9.486965,12.620634,-2.4633074,3.1490595,0.0,0.08682135,0.18053563369225023,0.3333333333333333,0.5333333333333333,0.2,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,1,11,2.361111111111111,0.08962894,60,6.4851046,12.145321,-3.3480415,8.478327,0.016666666666666666,0.07072304,0.10702626166456275,0.2,0.6666666666666666,0.4666666666666666,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,2,0,2.361111111111111,0.089555524,60,8.078183,6.7784266,-3.4786572,2.4672525,0.0,0.037001155,0.08480887015730693,0.4666666666666667,0.6,0.1333333333333333,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,2,1,2.361111111111111,0.089555524,60,13.416961,7.0812626,0.13172592,9.152566,0.016666666666666666,0.050925873,0.08817585763118328,0.6,0.8666666666666667,0.2666666666666667,team9_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,2,2,2.361111111111111,0.089555524,60,13.180472,5.315224,1.3221736,6.524453,0.0,0.06240787,0.12490879914427658,0.6,0.6666666666666666,0.06666666666666665,team9_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,2,3,2.361111111111111,0.089555524,60,9.183763,5.7390866,-3.1638033,2.6385021,0.0,0.036195077,0.07899390007814173,0.4,0.5333333333333333,0.1333333333333333,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,2,4,2.361111111111111,0.089555524,60,7.132261,12.912385,-0.5144708,10.17823,0.016666666666666666,0.09237065,0.16255203823462114,0.5333333333333333,0.6666666666666666,0.1333333333333333,id_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,2,5,2.361111111111111,0.089555524,60,12.648214,16.348251,-0.04269092,3.5012364,0.016666666666666666,0.056913164,0.10684571067860968,0.8,0.8666666666666667,0.06666666666666665,team9_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,2,6,2.361111111111111,0.089555524,60,10.730905,13.522123,-1.6931964,1.5679541,0.0,0.057290945,0.13231684777552769,0.5333333333333333,0.7333333333333333,0.19999999999999996,id_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,2,7,2.361111111111111,0.089555524,60,7.775707,12.213734,-2.2674906,10.50966,0.0,0.06917343,0.05306332315649586,0.6,0.6,0.0,team9_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,2,8,2.361111111111111,0.089555524,60,4.2299623,12.265555,-2.3714583,3.2712781,0.0,0.054609615,0.057331850294005754,0.4666666666666667,0.4,-0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,2,9,2.361111111111111,0.089555524,60,8.045652,15.426622,1.0968741,3.614169,0.0,0.057727978,0.11454759701692678,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,scale_5000_k60,False,False,True
encoder,id_2000_k60,2,10,2.361111111111111,0.089555524,60,9.01688,13.484367,0.47576615,2.861142,0.0,0.07184275,0.10371947899778114,0.3333333333333333,0.6,0.26666666666666666,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,2,11,2.361111111111111,0.089555524,60,9.362315,11.585241,-3.8536582,8.197167,0.03333333333333333,0.09374881,0.1306251393481455,0.3333333333333333,0.9333333333333333,0.6000000000000001,id_2000_k60,scale_5000_k60,False,False,True
encoder,id_2000_k60,3,0,2.361111111111111,0.0897256,60,7.959902,6.763119,-2.9024072,0.8348988,0.0,0.035304353,0.05592747096243885,0.4,0.5333333333333333,0.1333333333333333,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,3,1,2.361111111111111,0.0897256,60,9.13637,8.828213,-2.0024478,2.105499,0.0,0.061020076,0.06432944567984397,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k60,team9_2000_k60,False,False,True
encoder,id_2000_k60,3,2,2.361111111111111,0.0897256,60,13.39086,4.732422,0.6814799,5.901305,0.03333333333333333,0.062024068,0.07917881548157399,0.6,0.8,0.20000000000000007,team9_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,3,3,2.361111111111111,0.0897256,60,9.326383,6.86989,-3.0687969,7.479836,0.0,0.09800097,0.053558619769408636,0.6666666666666666,0.7333333333333333,0.06666666666666665,retrograde_2000_k60,retrograde_2000_k60,False,False,False
encoder,id_2000_k60,3,4,2.361111111111111,0.0897256,60,4.611014,14.859019,-2.6924455,5.775012,0.03333333333333333,0.0647575,0.07938020865722477,0.5333333333333333,0.6,0.06666666666666665,id_2000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,3,5,2.361111111111111,0.0897256,60,11.872199,15.14546,-1.300422,9.44984,0.0,0.05520337,0.04924695249812712,0.5333333333333333,0.5333333333333333,0.0,team9_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,3,6,2.361111111111111,0.0897256,60,11.503121,12.871675,-4.222393,4.963489,0.0,0.059521973,0.0669096638068028,0.6666666666666666,0.6,-0.06666666666666665,team9_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,3,7,2.361111111111111,0.0897256,60,5.1244717,12.417959,-3.5956962,4.8760624,0.0,0.050370883,0.0909893995353828,0.5333333333333333,0.5333333333333333,0.0,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,3,8,2.361111111111111,0.0897256,60,6.785213,13.834799,-2.5503216,10.580526,0.0,0.09788712,0.0708815963501174,0.7333333333333333,0.7333333333333333,0.0,team9_2000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,3,9,2.361111111111111,0.0897256,60,8.20689,15.287983,1.1767976,4.061551,0.016666666666666666,0.03826235,0.06617670985945423,0.9333333333333333,0.8666666666666667,-0.06666666666666665,team9_2000_k60,scale_5000_k60,False,False,False
