representation,scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2,visible_fraction,latent_knn_distance,umap_knn_distance,latent_cross_scenario_fraction,umap_cross_scenario_fraction,projection_mismatch,latent_neighbor_scenario,umap_neighbor_scenario,high_dimensional_outlier,projected_outlier,projection_intrusion,audit_priority
recurrent,retrograde_2000_k60,3,8,3.75,0.085933544,60,12.259506,10.734334,2.0177207,9.72675,0.0,0.0139556965,0.10453789303816714,0.0,0.8666666666666667,0.8666666666666667,retrograde_2000_k60,id_2000_k15,False,False,True,0.9890799656061909
encoder,id_2000_k15,2,1,1.5277777777777777,0.13622795,15,10.200845,5.15587,1.2767783,3.1858206,0.0,0.12280603,0.12529644624133826,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,5,9,4.722222222222222,0.08807976,15,7.6457667,11.432191,-0.18622781,7.0285535,0.0,0.17766756,0.25973948186316226,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,retrograde_2000_k60,False,True,True,0.9890799656061909
encoder,id_2000_k15,5,9,1.5277777777777777,0.13494122,15,6.7725506,10.707868,1.6363516,5.985346,0.0,0.21020092,0.10103225296380167,0.13333333333333333,1.0,0.8666666666666667,id_2000_k15,team9_2000_k60,True,False,True,0.9890799656061909
encoder,retrograde_2000_k60,4,2,1.1111111111111112,0.1588718,60,9.713984,4.9846506,-1.04006,3.1706593,0.016666666666666666,0.078976616,0.07475111320692937,0.13333333333333333,1.0,0.8666666666666667,retrograde_2000_k60,id_2000_k15,False,False,True,0.9890799656061909
encoder,scale_5000_k60,6,3,1.805555555555556,1.2301182,60,13.898243,4.7495756,1.8759048,9.2575,0.0,0.10492704,0.06797052222153911,0.0,0.8666666666666667,0.8666666666666667,scale_5000_k60,team9_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,4,9,3.1944444444444446,0.09123503,15,7.864365,12.259538,-1.0775949,10.376713,0.0,0.10702031,0.06506250472346302,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,scale_5000_k60,False,False,True,0.9890799656061909
recurrent,id_2000_k15,2,7,0.6944444444444444,0.30765894,15,5.5659437,11.4084015,-2.1429696,1.500785,0.0,0.025272857,0.09979800207168482,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,retrograde_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,1,9,1.3888888888888888,0.15159404,15,7.4979625,10.442022,1.0734514,0.43358374,0.0,0.058606725,0.06559932293601135,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,7,9,3.055555555555556,0.092190444,15,7.320453,10.492059,1.2210851,2.2479835,0.0,0.09733809,0.08335596513026791,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,team9_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,1,8,3.333333333333333,0.09049532,15,10.074821,11.9572,-3.0266597,8.306741,0.0,0.090144776,0.12071987228075436,0.13333333333333333,1.0,0.8666666666666667,id_2000_k15,team9_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,7,11,2.2222222222222223,0.09816716,15,7.231795,10.460932,0.941934,0.8916548,0.0,0.08272341,0.09407471199584048,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,scale_5000_k60,False,False,True,0.9890799656061909
recurrent,id_2000_k15,7,5,3.4722222222222223,0.08985594,15,5.4027805,11.10927,-0.15430453,1.968832,0.0,0.016336855,0.10521350377001075,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,7,11,3.75,0.089185596,15,10.858829,11.878628,-4.6115756,3.9400983,0.0,0.09811432,0.06727345501995868,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,team9_2000_k60,False,False,True,0.9890799656061909
recurrent,retrograde_2000_k60,6,5,4.444444444444445,0.0850372,60,14.022185,12.429387,-1.995982,2.572958,0.016666666666666666,0.045525424,0.1150406285945758,0.0,0.8666666666666667,0.8666666666666667,retrograde_2000_k60,id_2000_k60,True,False,True,0.9890799656061909
recurrent,id_2000_k15,7,9,3.333333333333333,0.09044132,15,5.540099,11.396272,-1.0291095,2.5674114,0.06666666666666667,0.039983217,0.08367919875180245,0.13333333333333333,1.0,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
encoder,retrograde_2000_k60,6,8,4.166666666666667,0.08503721,60,9.2544155,16.411963,-0.7642329,9.179274,0.0,0.106829904,0.09633781277858074,0.13333333333333333,1.0,0.8666666666666667,retrograde_2000_k60,id_2000_k60,False,False,True,0.9890799656061909
encoder,retrograde_2000_k60,3,11,0.4166666666666667,2.6331189,60,9.411191,0.4940564,5.8519707,5.676011,0.03333333333333333,0.17954901,0.11696691009996983,0.13333333333333333,1.0,0.8666666666666667,retrograde_2000_k60,id_2000_k15,False,False,True,0.9890799656061909
encoder,id_2000_k15,0,1,3.1944444444444446,0.091098405,15,9.07036,5.6909776,-2.6090193,1.2007062,0.0,0.13202372,0.05248067454284736,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
encoder,retrograde_2000_k60,1,10,3.055555555555556,0.08761733,60,6.7093635,13.294657,-4.0114594,8.742161,0.016666666666666666,0.09628914,0.09659997173184806,0.06666666666666667,0.9333333333333333,0.8666666666666667,retrograde_2000_k60,team9_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,0,3,3.888888888888889,0.08919856,15,10.752846,5.1103463,-0.73263925,7.517728,0.0,0.11516049,0.11548889487409632,0.13333333333333333,1.0,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
recurrent,id_2000_k15,5,8,2.083333333333333,0.10129128,15,5.54419,10.799078,-0.14473048,2.255625,0.0,0.026518472,0.1237355878568111,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
recurrent,retrograde_2000_k60,3,8,2.083333333333333,0.094939284,60,12.373556,10.58522,-1.8633963,9.348385,0.0,0.013026619,0.07916551338628677,0.0,0.8666666666666667,0.8666666666666667,retrograde_2000_k60,id_2000_k15,False,False,True,0.9890799656061909
encoder,id_2000_k15,2,0,1.25,0.16729891,15,13.193037,6.422313,1.8034909,9.314598,0.0,0.08941059,0.1104280020566152,0.06666666666666667,0.9333333333333333,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
recurrent,retrograde_2000_k60,0,2,2.5,0.089503415,60,15.674079,10.509315,-1.9592813,2.0073068,0.016666666666666666,0.031179639,0.1694290729006542,0.06666666666666667,0.9333333333333333,0.8666666666666667,retrograde_2000_k60,id_2000_k60,False,False,True,0.9890799656061909
encoder,scale_5000_k60,7,8,1.6666666666666667,1.1603813,60,9.247931,12.0699005,-2.0089674,3.2462611,0.03333333333333333,0.10396309,0.10154673420624157,0.06666666666666667,0.9333333333333333,0.8666666666666667,scale_5000_k60,id_2000_k15,False,False,True,0.9890799656061909
recurrent,retrograde_2000_k60,1,11,2.5,0.08895317,60,12.320942,10.641408,-4.554381,7.4937596,0.03333333333333333,0.011107059,0.10683889577896641,0.06666666666666667,0.9333333333333333,0.8666666666666667,retrograde_2000_k60,scale_5000_k60,False,False,True,0.9890799656061909
recurrent,id_2000_k15,6,4,0.5555555555555556,2.642786,15,8.678286,0.92627525,2.0164354,6.5058455,0.0,0.03485063,0.09009466434267294,0.13333333333333333,1.0,0.8666666666666667,id_2000_k15,scale_5000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,7,6,4.722222222222222,0.08801866,15,6.8649426,12.389594,-5.103629,4.7786036,0.0,0.086320296,0.0843369018928584,0.06666666666666667,0.9333333333333333,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
recurrent,id_2000_k15,3,4,1.9444444444444444,0.10516475,15,5.5705876,11.673311,-2.2975445,3.9261973,0.0,0.03448362,0.0871661167362688,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,scale_5000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,1,3,4.166666666666667,0.08846473,15,8.954668,6.2109184,-2.8601222,0.7608089,0.0,0.079548806,0.09713640856467744,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,1,4,4.305555555555555,0.088261,15,11.234398,15.689584,1.9234068,6.808188,0.06666666666666667,0.08299699,0.2026432829160278,0.13333333333333333,1.0,0.8666666666666667,id_2000_k15,retrograde_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,0,4,2.083333333333333,0.10145068,15,7.615924,12.240854,2.6853418,9.362365,0.06666666666666667,0.07390042,0.060201110081313236,0.13333333333333333,1.0,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
encoder,retrograde_2000_k60,4,2,1.5277777777777777,0.12168111,60,10.532206,7.9023027,-1.1734697,7.651337,0.016666666666666666,0.06334437,0.07204564789268621,0.0,0.8666666666666667,0.8666666666666667,retrograde_2000_k60,scale_5000_k60,False,False,True,0.9890799656061909
encoder,retrograde_2000_k60,0,1,4.998611111111111,0.08510916,60,9.528212,7.2431903,-5.4169326,5.695725,0.016666666666666666,0.04616757,0.13711367164723198,0.0,0.8666666666666667,0.8666666666666667,retrograde_2000_k60,id_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,6,2,1.1111111111111112,0.18324888,15,9.486112,5.0277476,-0.33048055,4.5588384,0.06666666666666667,0.18022278,0.07583618109308922,0.06666666666666667,0.9333333333333333,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
encoder,retrograde_2000_k60,1,5,1.805555555555556,0.10386687,60,5.074059,14.215694,0.62675005,6.7061687,0.016666666666666666,0.14165165,0.05924126629068645,0.06666666666666667,0.9333333333333333,0.8666666666666667,retrograde_2000_k60,scale_5000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,3,7,3.4722222222222223,0.08960585,15,11.67035,14.05179,0.104765095,8.999071,0.0,0.10516286,0.1059275008290585,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,team9_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,3,7,2.5,0.09442566,15,7.766835,12.362301,0.8777915,9.965826,0.0,0.10229983,0.06772547294414875,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
encoder,scale_5000_k60,2,3,1.5277777777777777,1.7751793,60,14.584402,6.443078,-0.7820711,10.128577,0.0,0.1620635,0.07982992655136224,0.06666666666666667,0.9333333333333333,0.8666666666666667,scale_5000_k60,id_2000_k15,False,False,True,0.9890799656061909
recurrent,retrograde_2000_k60,7,11,0.5555555555555556,0.5004757,60,14.935491,11.732362,-0.16748708,0.619733,0.016666666666666666,0.028537365,0.07436803388802603,0.0,0.8666666666666667,0.8666666666666667,retrograde_2000_k60,id_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,3,1,3.4722222222222223,0.08960585,15,9.13273,6.2551646,-4.216077,4.667381,0.0,0.10432642,0.10271915557377365,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,scale_5000_k60,False,False,True,0.9890799656061909
encoder,scale_5000_k60,1,7,1.5277777777777777,2.1131394,60,13.27456,15.923528,1.0872867,2.546008,0.0,0.070634,0.07374955863257827,0.06666666666666667,0.9333333333333333,0.8666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.9890799656061909
recurrent,id_2000_k15,0,6,4.444444444444445,0.08772827,15,5.4776936,11.461041,-0.32055742,1.8865564,0.0,0.025896704,0.09331539200025128,0.13333333333333333,1.0,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
recurrent,id_2000_k15,2,6,4.444444444444445,0.08783466,15,5.5238686,11.412681,0.2754069,1.955103,0.0,0.023421831,0.09063809723057249,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
encoder,scale_5000_k60,6,7,2.083333333333333,1.0216175,60,10.585979,12.060606,-1.8352475,7.9818087,0.0,0.09527702,0.06785276847489888,0.06666666666666667,0.9333333333333333,0.8666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,1,1,1.5277777777777777,0.13497332,15,8.781493,5.1883945,0.39250204,0.0031145937,0.0,0.1614357,0.08085027034777731,0.0,0.8666666666666667,0.8666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9890799656061909
encoder,id_2000_k15,7,0,1.805555555555556,0.11274812,15,11.02819,4.7895374,2.1773567,9.827237,0.0,0.23034589,0.18675359511112238,0.6666666666666666,1.0,0.33333333333333337,id_2000_k60,scale_5000_k60,True,False,False,0.988993981083405
encoder,retrograde_2000_k60,0,2,0.8333333333333334,0.20438503,60,14.268474,4.1965933,0.75029415,7.138728,0.0,0.2302464,0.056221715336909214,0.8666666666666667,1.0,0.1333333333333333,scale_5000_k60,scale_5000_k60,True,False,False,0.9888220120378332
encoder,id_2000_k15,1,7,1.9444444444444444,0.10532074,15,10.97928,13.877164,-2.429856,10.499889,0.0,0.22982262,0.11118878328535513,0.4,0.9333333333333333,0.5333333333333333,id_2000_k15,id_2000_k60,True,False,True,0.9886500429922614
encoder,scale_5000_k60,0,10,1.25,2.8066804,60,8.231962,0.40681422,-0.5515966,9.284129,0.016666666666666666,0.22977139,0.11888229748607843,0.6,0.9333333333333333,0.33333333333333337,team9_2000_k60,id_2000_k15,True,False,False,0.9884780739466896
encoder,id_2000_k15,1,2,3.611111111111111,0.08952566,15,14.430429,5.439487,-0.49597856,8.398737,0.0,0.22966416,0.1631107138530333,0.2,0.4,0.2,id_2000_k15,id_2000_k15,True,False,False,0.9883061049011178
encoder,id_2000_k60,2,2,0.2777777777777778,4.477794,60,9.514384,0.2723935,3.9732842,6.7070527,0.016666666666666666,0.22900854,0.062039232738346176,0.8,0.9333333333333333,0.1333333333333333,team9_2000_k60,id_2000_k15,True,False,False,0.988134135855546
encoder,id_2000_k15,7,7,2.083333333333333,0.10151635,15,9.742019,12.9837675,-3.0186555,5.8228893,0.0,0.22894749,0.10048860968478798,0.4666666666666667,0.8,0.33333333333333337,id_2000_k15,scale_5000_k60,True,False,True,0.9879621668099742
encoder,id_2000_k15,1,9,0.4166666666666667,4.391769,15,9.847056,1.1329191,4.1007304,5.774284,0.0,0.22870013,0.10927582222263106,0.26666666666666666,0.26666666666666666,0.0,id_2000_k15,id_2000_k15,True,False,False,0.9877901977644024
encoder,retrograde_2000_k60,6,1,3.888888888888889,0.08540856,60,11.171834,7.743344,-1.9630363,10.118524,0.0,0.22839388,0.12532749948176133,0.5333333333333333,1.0,0.4666666666666667,retrograde_2000_k60,team9_2000_k60,True,False,True,0.9876182287188306
encoder,scale_5000_k60,3,4,4.166666666666667,0.8324484,60,10.61349,16.020475,2.091571,9.42246,0.0,0.2279717,0.13201966928706313,0.7333333333333333,0.9333333333333333,0.20000000000000007,team9_2000_k60,retrograde_2000_k60,True,False,False,0.9874462596732588
encoder,team9_2000_k60,3,0,0.5555555555555556,4.314951,60,10.072212,1.2111095,3.3248355,4.323453,0.0,0.22783059,0.06354888366192502,0.6,0.6,0.0,team9_2000_k60,team9_2000_k60,True,False,False,0.987274290627687
encoder,id_2000_k15,3,0,4.444444444444445,0.08791379,15,14.514703,5.9393272,0.16620319,8.824755,0.0,0.22731525,0.0595804719377165,0.06666666666666667,0.6666666666666666,0.6,id_2000_k15,id_2000_k60,True,False,True,0.9871023215821152
encoder,id_2000_k15,1,6,3.333333333333333,0.09049532,15,8.439453,14.289303,3.2010648,7.150595,0.06666666666666667,0.22646497,0.25647493938339316,0.0,0.0,0.0,id_2000_k15,id_2000_k15,True,True,False,0.9869303525365434
encoder,scale_5000_k60,7,10,1.25,2.7231596,60,7.0816107,10.732231,-0.07499541,5.833634,0.0,0.22634238,0.12087666406082971,0.2,0.6,0.39999999999999997,scale_5000_k60,scale_5000_k60,True,False,False,0.9867583834909717
encoder,retrograde_2000_k60,3,3,0.4166666666666667,2.6331189,60,9.664819,0.8031138,2.856665,5.4769583,0.0,0.22620827,0.13477207428003327,0.4,0.6,0.19999999999999996,retrograde_2000_k60,id_2000_k15,True,False,False,0.9865864144453999
encoder,team9_2000_k60,0,5,0.6944444444444444,1.6722656,60,14.040977,4.053066,-1.2453809,9.811898,0.0,0.22598015,0.07511388368849102,0.9333333333333333,0.8666666666666667,-0.06666666666666665,scale_5000_k60,scale_5000_k60,True,False,False,0.986414445399828
encoder,retrograde_2000_k60,2,0,4.998611111111111,0.08544168,60,11.253208,12.375521,-1.3142601,3.8113828,0.0,0.2258424,0.06675417535357346,0.8,1.0,0.19999999999999996,team9_2000_k60,id_2000_k60,True,False,False,0.9862424763542562
encoder,retrograde_2000_k60,6,3,3.888888888888889,0.08540856,60,15.237284,9.610475,2.5435462,7.7488685,0.0,0.22536488,0.1612366399846156,0.06666666666666667,0.0,-0.06666666666666667,retrograde_2000_k60,retrograde_2000_k60,True,False,False,0.9860705073086844
encoder,retrograde_2000_k60,4,8,0.4166666666666667,2.5005803,60,8.393571,0.9271601,1.0431955,7.785223,0.016666666666666666,0.22486144,0.14330098142557618,0.5333333333333333,0.8666666666666667,0.33333333333333337,retrograde_2000_k60,id_2000_k15,True,False,True,0.9858985382631127
encoder,retrograde_2000_k60,2,8,0.9722222222222222,0.17994586,60,5.89238,13.907814,-2.514898,10.11708,0.0,0.22463204,0.17811196201788787,0.8,0.7333333333333333,-0.06666666666666676,scale_5000_k60,team9_2000_k60,True,False,False,0.9857265692175409
encoder,id_2000_k15,2,1,1.9444444444444444,0.10510782,15,10.758277,6.7827144,-1.3134567,9.687029,0.0,0.22373247,0.10721671488638214,0.06666666666666667,0.13333333333333333,0.06666666666666667,id_2000_k15,id_2000_k15,True,False,False,0.985554600171969
encoder,retrograde_2000_k60,0,6,0.5555555555555556,0.57296336,60,13.062155,13.783534,0.019670533,5.628711,0.0,0.22353318,0.08074643301608911,0.06666666666666667,0.0,-0.06666666666666667,retrograde_2000_k60,retrograde_2000_k60,True,False,False,0.9853826311263972
encoder,retrograde_2000_k60,3,2,1.5277777777777777,0.12141876,60,9.286913,7.6192107,-2.1043472,8.570988,0.0,0.22310622,0.0980994096710858,0.13333333333333333,0.0,-0.13333333333333333,retrograde_2000_k60,retrograde_2000_k60,True,False,False,0.9852106620808254
encoder,retrograde_2000_k60,7,9,2.361111111111111,0.09001126,60,15.186704,10.829815,-2.905166,10.510063,0.0,0.22298017,0.08989505919191748,0.4666666666666667,0.0,-0.4666666666666667,retrograde_2000_k60,retrograde_2000_k60,True,False,False,0.9850386930352537
encoder,retrograde_2000_k60,7,3,0.4166666666666667,2.3176045,60,9.477625,0.2181481,-0.50336343,3.532601,0.0,0.22253254,0.07754520210722905,0.4,1.0,0.6,retrograde_2000_k60,id_2000_k15,True,False,True,0.9848667239896819
encoder,retrograde_2000_k60,1,3,0.8333333333333334,0.20243433,60,9.358543,5.52347,-0.20035537,6.8836794,0.0,0.22242238,0.08672584326726994,0.5333333333333333,0.8,0.2666666666666667,retrograde_2000_k60,id_2000_k60,True,False,True,0.9846947549441101
encoder,id_2000_k15,6,0,0.5555555555555556,2.642786,15,10.00539,1.8462038,-0.69389784,3.2673385,0.0,0.22238986,0.08418429771340413,0.2,0.7333333333333333,0.5333333333333332,id_2000_k15,id_2000_k60,True,False,True,0.9845227858985383
encoder,id_2000_k15,0,8,0.5555555555555556,2.4129682,15,9.654757,1.1265167,1.8555527,2.613955,0.0,0.22226076,0.15501236004025373,0.06666666666666667,0.4666666666666667,0.4,id_2000_k15,id_2000_k15,True,False,False,0.9843508168529664
encoder,id_2000_k60,0,6,0.6944444444444444,0.22713648,60,11.462963,14.09863,-2.7637255,9.937175,0.0,0.22222725,0.11862774573128071,0.7333333333333333,1.0,0.2666666666666667,scale_5000_k60,scale_5000_k60,True,False,False,0.9841788478073946
encoder,scale_5000_k60,4,8,2.083333333333333,1.0145596,60,4.936063,13.321457,0.35597253,6.9304905,0.0,0.22169803,0.0912682372039986,0.13333333333333333,0.7333333333333333,0.6,scale_5000_k60,team9_2000_k60,True,False,True,0.9840068787618229
encoder,id_2000_k15,2,10,3.333333333333333,0.090163514,15,9.687137,14.50637,0.13555497,10.267585,0.0,0.22161978,0.182620428396395,0.06666666666666667,0.4,0.33333333333333337,id_2000_k15,id_2000_k15,True,False,False,0.9838349097162511
encoder,id_2000_k60,2,4,0.4166666666666667,2.4150157,60,8.379919,0.8710497,-0.57111984,6.6025662,0.0,0.22128478,0.114393950177986,0.5333333333333333,0.7333333333333333,0.19999999999999996,id_2000_k60,id_2000_k15,True,False,False,0.9836629406706793
