scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2
id_2000_k60,2,7,0.6944444444444444,0.24874823,60,7.769418,12.315954,-3.1491508,9.348476
id_2000_k60,2,8,0.6944444444444444,0.24874823,60,4.0637307,11.736052,0.15941069,0.3625414
id_2000_k60,2,9,0.6944444444444444,0.24874823,60,9.261226,16.533499,-0.44953808,9.557379
id_2000_k60,2,10,0.6944444444444444,0.24874823,60,9.365611,13.946185,-1.953866,1.5603251
id_2000_k60,2,11,0.6944444444444444,0.24874823,60,9.633395,11.5653515,-2.9562194,9.56303
id_2000_k60,3,0,0.6944444444444444,0.25479746,60,8.44563,6.8768387,-3.454991,6.8892837
id_2000_k60,3,1,0.6944444444444444,0.25479746,60,12.630564,6.422371,0.5887633,6.572724
id_2000_k60,3,2,0.6944444444444444,0.25479746,60,12.026555,5.2275248,-0.1779347,10.533879
id_2000_k60,3,3,0.6944444444444444,0.25479746,60,9.566283,6.835519,-0.61296743,7.597213
id_2000_k60,3,4,0.6944444444444444,0.25479746,60,7.3457346,14.508309,1.6618253,8.777831
id_2000_k60,3,5,0.6944444444444444,0.25479746,60,12.192302,14.881556,-0.9428069,7.84186
id_2000_k60,3,6,0.6944444444444444,0.25479746,60,11.611152,13.331741,-1.2521731,9.695364
id_2000_k60,3,7,0.6944444444444444,0.25479746,60,5.095447,13.932571,-0.05947464,6.121695
id_2000_k60,3,8,0.6944444444444444,0.25479746,60,6.2311177,13.05165,-3.1393082,10.446575
id_2000_k60,3,9,0.6944444444444444,0.25479746,60,8.634872,16.340307,0.59373766,5.5694838
id_2000_k60,3,10,0.6944444444444444,0.25479746,60,10.397219,13.507077,-1.8120104,3.4021475
id_2000_k60,3,11,0.6944444444444444,0.25479746,60,6.668733,11.613896,-3.9986148,4.1930237
id_2000_k60,0,0,0.8333333333333334,0.2007886,60,7.840372,6.7469974,-1.6053947,3.062719
id_2000_k60,0,1,0.8333333333333334,0.2007886,60,9.479262,8.855463,-0.5568095,4.212772
id_2000_k60,0,2,0.8333333333333334,0.2007886,60,13.521864,3.9794765,-2.3245864,5.014873
id_2000_k60,0,3,0.8333333333333334,0.2007886,60,10.386417,5.815659,-0.13917322,7.987459
id_2000_k60,0,4,0.8333333333333334,0.2007886,60,11.311093,16.608725,2.0723603,6.775751
id_2000_k60,0,5,0.8333333333333334,0.2007886,60,13.677658,15.747751,-0.23098813,0.23299411
id_2000_k60,0,6,0.8333333333333334,0.2007886,60,9.428328,13.015969,0.16570859,5.5460796
id_2000_k60,0,7,0.8333333333333334,0.2007886,60,5.3454704,14.079843,-0.17211382,7.135552
id_2000_k60,0,8,0.8333333333333334,0.2007886,60,3.8826718,12.1307335,0.54889834,0.8315464
id_2000_k60,0,9,0.8333333333333334,0.2007886,60,8.372359,15.170437,0.90694344,6.015538
id_2000_k60,0,10,0.8333333333333334,0.2007886,60,10.03492,13.140324,-2.4311383,5.6045732
id_2000_k60,0,11,0.8333333333333334,0.2007886,60,6.2280774,11.803121,-4.057483,4.5732994
id_2000_k60,1,0,0.8333333333333334,0.20038398,60,11.068953,7.543427,-1.7572826,8.439178
id_2000_k60,1,1,0.8333333333333334,0.20038398,60,14.279145,4.9783044,-0.00033637224,7.210161
id_2000_k60,1,2,0.8333333333333334,0.20038398,60,11.720059,5.339964,-3.3060327,7.0005007
id_2000_k60,1,3,0.8333333333333334,0.20038398,60,8.960362,5.885923,-2.326481,1.4448973
id_2000_k60,1,4,0.8333333333333334,0.20038398,60,4.8852863,15.853143,1.7577885,2.075137
id_2000_k60,1,5,0.8333333333333334,0.20038398,60,13.55613,15.76528,0.24789906,0.17863889
id_2000_k60,1,6,0.8333333333333334,0.20038398,60,10.544558,11.224403,-3.589707,9.477157
id_2000_k60,1,7,0.8333333333333334,0.20038398,60,5.5813055,12.432403,-3.6996055,5.856758
id_2000_k60,1,8,0.8333333333333334,0.20038398,60,6.7025146,13.870534,-3.9330485,8.34761
id_2000_k60,1,9,0.8333333333333334,0.20038398,60,10.073967,14.650129,-1.488337,10.236565
id_2000_k60,1,10,0.8333333333333334,0.20038398,60,9.329105,12.062745,2.2183008,9.399404
id_2000_k60,1,11,0.8333333333333334,0.20038398,60,6.570704,10.734042,-0.20032266,2.9966483
id_2000_k60,2,0,0.8333333333333334,0.19900918,60,7.889868,6.886878,-2.4510038,1.9374393
id_2000_k60,2,1,0.8333333333333334,0.19900918,60,13.098537,6.3418193,1.1603504,8.877375
id_2000_k60,2,2,0.8333333333333334,0.19900918,60,11.987751,5.2432566,0.4175883,9.134821
id_2000_k60,2,3,0.8333333333333334,0.19900918,60,9.432749,5.171329,-0.06531417,1.5579202
id_2000_k60,2,4,0.8333333333333334,0.19900918,60,5.0956807,15.872246,1.2898242,0.7607457
id_2000_k60,2,5,0.8333333333333334,0.19900918,60,13.545816,15.2730055,0.17695893,2.136861
id_2000_k60,2,6,0.8333333333333334,0.19900918,60,10.194882,13.183836,-1.065323,3.9293945
id_2000_k60,2,7,0.8333333333333334,0.19900918,60,5.0966063,12.675321,-1.2056382,5.2038226
id_2000_k60,2,8,0.8333333333333334,0.19900918,60,4.0416093,11.875171,-0.5553966,0.107672006
id_2000_k60,2,9,0.8333333333333334,0.19900918,60,8.11743,15.320376,0.9257162,3.9652624
id_2000_k60,2,10,0.8333333333333334,0.19900918,60,9.439271,11.135273,-3.78341,5.518598
id_2000_k60,2,11,0.8333333333333334,0.19900918,60,8.3056555,10.844953,1.0177722,7.1072726
id_2000_k60,3,0,0.8333333333333334,0.1975008,60,11.208096,7.3295226,1.5880554,9.397247
id_2000_k60,3,1,0.8333333333333334,0.1975008,60,12.788211,6.234868,0.88643193,5.7814293
id_2000_k60,3,2,0.8333333333333334,0.1975008,60,12.225352,5.286265,0.71233976,7.427751
id_2000_k60,3,3,0.8333333333333334,0.1975008,60,10.351946,5.743278,-0.72382563,4.2535815
id_2000_k60,3,4,0.8333333333333334,0.1975008,60,5.132637,15.875807,2.0245855,4.706474
id_2000_k60,3,5,0.8333333333333334,0.1975008,60,12.8813305,16.007738,-1.1541926,2.5000718
id_2000_k60,3,6,0.8333333333333334,0.1975008,60,11.012877,11.753433,-4.5827274,5.1506205
id_2000_k60,3,7,0.8333333333333334,0.1975008,60,6.0403247,12.51004,-3.912837,7.8433256
id_2000_k60,3,8,0.8333333333333334,0.1975008,60,9.943539,16.433031,-0.93251216,10.421026
id_2000_k60,3,9,0.8333333333333334,0.1975008,60,8.97484,14.777962,1.838661,5.771085
id_2000_k60,3,10,0.8333333333333334,0.1975008,60,9.869602,11.696069,-4.025893,7.179172
id_2000_k60,3,11,0.8333333333333334,0.1975008,60,6.4027696,11.805273,-4.1211267,5.022019
id_2000_k60,0,0,0.9722222222222222,0.17724672,60,8.93477,8.461406,-2.4303408,3.4436767
id_2000_k60,0,1,0.9722222222222222,0.17724672,60,14.622771,5.766314,-3.1559386,9.829986
id_2000_k60,0,2,0.9722222222222222,0.17724672,60,10.110565,5.1043015,-2.6903086,6.466995
id_2000_k60,0,3,0.9722222222222222,0.17724672,60,9.080647,5.011667,1.4237168,2.2864962
id_2000_k60,0,4,0.9722222222222222,0.17724672,60,11.829837,16.43305,1.1309419,8.0196705
id_2000_k60,0,5,0.9722222222222222,0.17724672,60,13.138089,14.665208,0.4561186,4.2231383
id_2000_k60,0,6,0.9722222222222222,0.17724672,60,8.3377695,12.212177,-2.1192708,10.578811
id_2000_k60,0,7,0.9722222222222222,0.17724672,60,5.0742674,14.232586,0.7634113,3.5129917
id_2000_k60,0,8,0.9722222222222222,0.17724672,60,9.732119,16.00475,-2.6218247,9.644024
id_2000_k60,0,9,0.9722222222222222,0.17724672,60,10.015215,15.282611,-3.779455,9.152311
id_2000_k60,0,10,0.9722222222222222,0.17724672,60,7.5755644,10.614448,-0.11849779,0.687024
id_2000_k60,0,11,0.9722222222222222,0.17724672,60,5.8768687,12.821558,-3.6050708,6.746791
id_2000_k60,1,0,0.9722222222222222,0.17745197,60,9.01742,8.719644,-3.1684046,5.2470036
id_2000_k60,1,1,0.9722222222222222,0.17745197,60,14.673028,5.602562,-2.902148,9.92423
id_2000_k60,1,2,0.9722222222222222,0.17745197,60,11.219377,5.0349708,0.14669473,9.767527
id_2000_k60,1,3,0.9722222222222222,0.17745197,60,10.4725485,5.964543,-0.86310226,6.0075383
id_2000_k60,1,4,0.9722222222222222,0.17745197,60,11.682651,16.316854,1.794601,7.914707
id_2000_k60,1,5,0.9722222222222222,0.17745197,60,12.049446,14.167565,-0.4088321,8.813552
id_2000_k60,1,6,0.9722222222222222,0.17745197,60,8.365543,12.176486,-2.332753,10.580951
id_2000_k60,1,7,0.9722222222222222,0.17745197,60,5.554533,13.152331,-3.4815736,7.84589
id_2000_k60,1,8,0.9722222222222222,0.17745197,60,8.797122,16.562624,1.031017,9.198359
id_2000_k60,1,9,0.9722222222222222,0.17745197,60,9.946939,15.196276,-4.0092926,7.5447936
id_2000_k60,1,10,0.9722222222222222,0.17745197,60,9.539673,11.300594,-3.8348274,8.347598
id_2000_k60,1,11,0.9722222222222222,0.17745197,60,7.0751853,14.258374,0.49614742,9.167585
id_2000_k60,2,0,0.9722222222222222,0.17966732,60,12.86078,7.5825453,1.7476696,9.719418
id_2000_k60,2,1,0.9722222222222222,0.17966732,60,14.444453,5.0954247,-2.2711666,7.513756
id_2000_k60,2,2,0.9722222222222222,0.17966732,60,11.018191,5.0642967,0.4843255,8.6281805
id_2000_k60,2,3,0.9722222222222222,0.17966732,60,9.069597,5.061436,0.13054508,0.46836093
id_2000_k60,2,4,0.9722222222222222,0.17966732,60,13.695678,15.731164,0.099428535,0.8220262
id_2000_k60,2,5,0.9722222222222222,0.17966732,60,11.558684,14.5982485,-1.998236,10.108391
id_2000_k60,2,6,0.9722222222222222,0.17966732,60,5.2713747,13.683549,-0.79030067,6.078755
id_2000_k60,2,7,0.9722222222222222,0.17966732,60,5.710361,12.618689,-3.8168762,5.779769
id_2000_k60,2,8,0.9722222222222222,0.17966732,60,7.9960027,16.181295,1.2523879,4.5351973
id_2000_k60,2,9,0.9722222222222222,0.17966732,60,10.311417,14.790222,-3.6485581,6.405793
id_2000_k60,2,10,0.9722222222222222,0.17966732,60,7.881204,10.937313,0.10505626,1.7502632
id_2000_k60,2,11,0.9722222222222222,0.17966732,60,6.159017,14.834091,0.8995886,5.6498046
id_2000_k60,3,0,0.9722222222222222,0.17653395,60,12.605284,7.5581956,0.75746,5.875173
id_2000_k60,3,1,0.9722222222222222,0.17653395,60,13.861278,6.123677,0.970278,10.495068
id_2000_k60,3,2,0.9722222222222222,0.17653395,60,11.252307,4.9769406,2.3002226,9.867524
id_2000_k60,3,3,0.9722222222222222,0.17653395,60,8.701041,5.1566877,0.068160444,-0.37488607
id_2000_k60,3,4,0.9722222222222222,0.17653395,60,12.749968,16.735321,1.1651886,1.0952139
id_2000_k60,3,5,0.9722222222222222,0.17653395,60,11.150623,14.299382,-2.2869692,1.6459956
id_2000_k60,3,6,0.9722222222222222,0.17653395,60,10.472615,11.699066,-4.8654923,6.6982846
id_2000_k60,3,7,0.9722222222222222,0.17653395,60,5.726597,12.966982,-3.9545953,6.479162
id_2000_k60,3,8,0.9722222222222222,0.17653395,60,7.28697,15.579923,0.22857253,2.0297434
id_2000_k60,3,9,0.9722222222222222,0.17653395,60,10.19331,14.395547,-1.0485147,9.890905
id_2000_k60,3,10,0.9722222222222222,0.17653395,60,8.499489,10.969131,-1.4561127,1.5927888
id_2000_k60,3,11,0.9722222222222222,0.17653395,60,6.1722918,12.902786,-3.3812509,6.4327354
id_2000_k60,0,0,1.1111111111111112,0.15921195,60,14.094984,6.7783933,1.0154631,10.346325
id_2000_k60,0,1,1.1111111111111112,0.15921195,60,14.061329,4.456849,1.2191252,7.0714464
id_2000_k60,0,2,1.1111111111111112,0.15921195,60,10.109367,4.599059,0.52828705,6.0979753
id_2000_k60,0,3,1.1111111111111112,0.15921195,60,8.220801,6.853759,-3.6780117,3.7777138
id_2000_k60,0,4,1.1111111111111112,0.15921195,60,13.422017,15.954597,0.7157689,1.402987
id_2000_k60,0,5,1.1111111111111112,0.15921195,60,11.410598,12.881308,-3.717512,7.2653294
id_2000_k60,0,6,1.1111111111111112,0.15921195,60,4.6410947,12.739615,-1.01173,2.2593477
id_2000_k60,0,7,1.1111111111111112,0.15921195,60,4.5519805,14.628932,-3.3094065,6.529696
id_2000_k60,0,8,1.1111111111111112,0.15921195,60,7.878233,15.970985,1.0963506,3.3015642
id_2000_k60,0,9,1.1111111111111112,0.15921195,60,10.457455,12.526272,-1.1459718,8.429978
id_2000_k60,0,10,1.1111111111111112,0.15921195,60,7.2890043,13.010473,-3.8984015,8.661377
id_2000_k60,0,11,1.1111111111111112,0.15921195,60,4.1002817,11.746334,-0.63420814,-0.46521005
id_2000_k60,1,0,1.1111111111111112,0.16040695,60,13.180213,6.952177,0.2808414,9.909223
id_2000_k60,1,1,1.1111111111111112,0.16040695,60,12.257713,5.3507843,-1.0663003,9.388676
id_2000_k60,1,2,1.1111111111111112,0.16040695,60,9.150988,6.5458694,-3.8454504,5.275628
id_2000_k60,1,3,1.1111111111111112,0.16040695,60,10.289087,7.5059495,-4.177687,6.034936
id_2000_k60,1,4,1.1111111111111112,0.16040695,60,12.006116,16.014942,0.11843889,6.2473054
id_2000_k60,1,5,1.1111111111111112,0.16040695,60,11.600518,13.01645,-1.7330966,7.7159057
id_2000_k60,1,6,1.1111111111111112,0.16040695,60,8.04535,12.212022,-1.6209053,10.812553
id_2000_k60,1,7,1.1111111111111112,0.16040695,60,6.8100863,13.195397,-4.1746864,8.333243
id_2000_k60,1,8,1.1111111111111112,0.16040695,60,7.972984,15.675151,1.3617536,4.6795263
id_2000_k60,1,9,1.1111111111111112,0.16040695,60,9.457908,13.996528,0.69542545,4.519267
id_2000_k60,1,10,1.1111111111111112,0.16040695,60,7.393955,10.634646,0.92505336,2.6859188
id_2000_k60,1,11,1.1111111111111112,0.16040695,60,4.139529,11.812458,-1.119576,0.36371624
id_2000_k60,2,0,1.1111111111111112,0.16018434,60,13.419814,7.124865,0.013566807,8.714896
id_2000_k60,2,1,1.1111111111111112,0.16018434,60,12.671523,5.255471,1.4508256,7.805472
id_2000_k60,2,2,1.1111111111111112,0.16018434,60,10.664546,5.693768,-1.119262,6.132335
id_2000_k60,2,3,1.1111111111111112,0.16018434,60,10.646381,6.314207,0.7669365,6.196992
id_2000_k60,2,4,1.1111111111111112,0.16018434,60,12.053889,15.998003,0.83392423,7.3332295
id_2000_k60,2,5,1.1111111111111112,0.16018434,60,13.266126,14.598641,1.6584833,6.737785
id_2000_k60,2,6,1.1111111111111112,0.16018434,60,7.532977,12.2151,-2.2840784,9.535529
id_2000_k60,2,7,1.1111111111111112,0.16018434,60,4.5834026,14.812315,-2.4481049,5.790664
id_2000_k60,2,8,1.1111111111111112,0.16018434,60,8.5870495,15.925626,0.8268368,7.263068
id_2000_k60,2,9,1.1111111111111112,0.16018434,60,9.137982,13.437333,0.35889298,2.7930431
id_2000_k60,2,10,1.1111111111111112,0.16018434,60,6.5518584,11.866378,-3.6823127,6.685543
id_2000_k60,2,11,1.1111111111111112,0.16018434,60,7.2700186,14.176036,0.5126501,10.885745
id_2000_k60,3,0,1.1111111111111112,0.16074903,60,9.712843,8.815564,-0.24915907,6.3517246
id_2000_k60,3,1,1.1111111111111112,0.16074903,60,12.943799,5.3683753,1.454813,8.194618
id_2000_k60,3,2,1.1111111111111112,0.16074903,60,9.277591,5.3605437,-2.0325913,2.3667
id_2000_k60,3,3,1.1111111111111112,0.16074903,60,8.0261345,6.1884985,0.29287198,-0.08571454
id_2000_k60,3,4,1.1111111111111112,0.16074903,60,13.372278,15.936925,0.42287424,1.5184041
id_2000_k60,3,5,1.1111111111111112,0.16074903,60,11.644762,13.267002,-2.0437105,7.64323
id_2000_k60,3,6,1.1111111111111112,0.16074903,60,4.8651505,13.2417555,-0.12976873,5.6081014
id_2000_k60,3,7,1.1111111111111112,0.16074903,60,4.800058,15.300274,1.336695,3.774148
id_2000_k60,3,8,1.1111111111111112,0.16074903,60,7.919648,15.63349,1.4910253,3.7435994
id_2000_k60,3,9,1.1111111111111112,0.16074903,60,10.236619,13.324203,-3.321507,7.077012
id_2000_k60,3,10,1.1111111111111112,0.16074903,60,6.7651243,12.681496,-4.116861,7.1836495
id_2000_k60,3,11,1.1111111111111112,0.16074903,60,4.804758,14.235067,-3.0330768,6.6149426
id_2000_k60,0,0,1.25,0.14679378,60,13.0888605,6.3784585,0.49627993,9.234935
id_2000_k60,0,1,1.25,0.14679378,60,13.724533,3.9690466,-2.446909,6.592414
id_2000_k60,0,2,1.25,0.14679378,60,9.425067,5.019291,0.89981,2.7607949
id_2000_k60,0,3,1.25,0.14679378,60,7.736894,6.675382,-2.53879,0.63534606
id_2000_k60,0,4,1.25,0.14679378,60,12.88697,15.666327,-1.3858407,0.16320574
id_2000_k60,0,5,1.25,0.14679378,60,9.248449,13.458214,0.978029,3.3300638
id_2000_k60,0,6,1.25,0.14679378,60,5.4254913,14.487747,-0.6364132,5.4059973
id_2000_k60,0,7,1.25,0.14679378,60,10.477246,16.507387,1.6000516,9.540875
id_2000_k60,0,8,1.25,0.14679378,60,8.839603,15.134464,0.029693933,2.7669797
id_2000_k60,0,9,1.25,0.14679378,60,9.65696,11.652049,-3.0988398,9.228185
id_2000_k60,0,10,1.25,0.14679378,60,7.167201,13.461658,-3.714586,8.545218
id_2000_k60,0,11,1.25,0.14679378,60,8.288315,16.370968,0.89490706,8.152773
id_2000_k60,1,0,1.25,0.14572904,60,13.636827,5.3287997,-0.162507,6.037986
id_2000_k60,1,1,1.25,0.14572904,60,12.090468,5.279614,-0.8208807,6.623242
id_2000_k60,1,2,1.25,0.14572904,60,9.333998,6.818135,-3.4602535,7.115268
id_2000_k60,1,3,1.25,0.14572904,60,10.385604,7.852276,-3.7467003,7.0932736
id_2000_k60,1,4,1.25,0.14572904,60,12.976467,15.891803,0.37652612,2.6108465
id_2000_k60,1,5,1.25,0.14572904,60,10.818487,11.471151,-4.428949,5.870828
id_2000_k60,1,6,1.25,0.14572904,60,6.3054543,12.495882,-3.7367976,9.0627775
id_2000_k60,1,7,1.25,0.14572904,60,10.4654045,16.452238,-0.024793142,9.70187
id_2000_k60,1,8,1.25,0.14572904,60,9.310892,15.734494,-3.2643688,6.461728
id_2000_k60,1,9,1.25,0.14572904,60,10.130776,12.163601,-2.7629871,8.713537
id_2000_k60,1,10,1.25,0.14572904,60,6.674363,12.779354,-4.418466,5.9053025
id_2000_k60,1,11,1.25,0.14572904,60,8.010917,16.245548,0.6415916,8.051299
id_2000_k60,2,0,1.25,0.14749417,60,12.9343,6.3105097,0.369684,7.385524
id_2000_k60,2,1,1.25,0.14749417,60,12.290661,5.134657,1.1992861,7.571396
id_2000_k60,2,2,1.25,0.14749417,60,9.8230505,6.9303174,-0.49637908,9.290418
id_2000_k60,2,3,1.25,0.14749417,60,7.778686,6.7319574,-2.6246316,0.98137
id_2000_k60,2,4,1.25,0.14749417,60,13.056427,15.73225,-0.6414112,0.19506495
id_2000_k60,2,5,1.25,0.14749417,60,11.221289,12.048968,-3.3381948,2.529795
id_2000_k60,2,6,1.25,0.14749417,60,5.342565,14.403804,-0.8242335,5.155686
id_2000_k60,2,7,1.25,0.14749417,60,10.60648,16.468605,1.8769485,9.433888
id_2000_k60,2,8,1.25,0.14749417,60,9.9177065,14.477675,-0.08719384,9.14288
id_2000_k60,2,9,1.25,0.14749417,60,10.33834,12.161267,-2.8338711,7.4278626
id_2000_k60,2,10,1.25,0.14749417,60,7.5302567,10.581274,1.2080616,5.5050554
id_2000_k60,2,11,1.25,0.14749417,60,4.472627,11.902657,-1.6108282,3.6952612
id_2000_k60,3,0,1.25,0.1475288,60,13.424905,5.591408,-0.13813283,6.008365
id_2000_k60,3,1,1.25,0.1475288,60,13.685618,4.3490863,1.5389434,7.258478
id_2000_k60,3,2,1.25,0.1475288,60,9.025288,5.055414,-0.055993553,0.39813855
id_2000_k60,3,3,1.25,0.1475288,60,7.7345533,6.71748,-2.0961297,0.6114503
id_2000_k60,3,4,1.25,0.1475288,60,12.9422,16.0317,-0.69965106,1.1713114
id_2000_k60,3,5,1.25,0.1475288,60,11.353398,12.439397,-1.889127,5.5840135
id_2000_k60,3,6,1.25,0.1475288,60,4.875046,12.660079,-1.1782271,2.0946133
id_2000_k60,3,7,1.25,0.1475288,60,6.503888,13.886803,-3.3609629,9.489464
id_2000_k60,3,8,1.25,0.1475288,60,10.097364,15.2164135,-3.1610157,10.039514
id_2000_k60,3,9,1.25,0.1475288,60,9.925423,12.207798,-1.3632547,9.117082
id_2000_k60,3,10,1.25,0.1475288,60,6.0560017,14.719916,0.8250578,5.7933702
id_2000_k60,3,11,1.25,0.1475288,60,7.4488897,14.627706,1.8570806,8.705654
id_2000_k60,0,0,1.3888888888888888,0.13563186,60,14.15009,4.902985,1.1936619,7.2160664
id_2000_k60,0,1,1.3888888888888888,0.13563186,60,10.542082,4.9657054,-1.0974164,7.8337493
id_2000_k60,0,2,1.3888888888888888,0.13563186,60,9.710925,7.1016574,-4.2324224,7.895137
id_2000_k60,0,3,1.3888888888888888,0.13563186,60,12.506111,7.5144105,-0.13213395,9.213377
id_2000_k60,0,4,1.3888888888888888,0.13563186,60,12.768955,15.760705,-1.1534846,2.8057563
id_2000_k60,0,5,1.3888888888888888,0.13563186,60,8.147148,12.292489,-3.3928998,9.376332
id_2000_k60,0,6,1.3888888888888888,0.13563186,60,5.0430765,14.085007,0.03945746,6.1580534
id_2000_k60,0,7,1.3888888888888888,0.13563186,60,12.828394,16.588497,1.1509871,0.80165464
id_2000_k60,0,8,1.3888888888888888,0.13563186,60,9.039792,15.223787,-1.2734236,2.072949
id_2000_k60,0,9,1.3888888888888888,0.13563186,60,8.56808,10.859714,-1.6200889,3.2598746
id_2000_k60,0,10,1.3888888888888888,0.13563186,60,6.164039,12.9351015,-3.3143787,10.358673
id_2000_k60,0,11,1.3888888888888888,0.13563186,60,7.8222446,15.998815,1.0144418,4.0515003
id_2000_k60,1,0,1.3888888888888888,0.13412933,60,14.709271,5.69019,-3.1988423,9.766775
id_2000_k60,1,1,1.3888888888888888,0.13412933,60,10.942082,5.0504885,-2.0618017,7.775952
id_2000_k60,1,2,1.3888888888888888,0.13412933,60,9.821879,7.248873,-2.8559594,9.986812
id_2000_k60,1,3,1.3888888888888888,0.13412933,60,12.998552,7.2440367,0.38691574,9.942097
id_2000_k60,1,4,1.3888888888888888,0.13412933,60,13.370438,14.697541,1.3869122,5.611508
id_2000_k60,1,5,1.3888888888888888,0.13412933,60,8.479635,12.176245,-3.1763604,10.22063
id_2000_k60,1,6,1.3888888888888888,0.13412933,60,5.337018,14.589228,0.7308982,5.2321386
id_2000_k60,1,7,1.3888888888888888,0.13412933,60,11.951505,16.597471,1.7819011,5.455164
id_2000_k60,1,8,1.3888888888888888,0.13412933,60,9.043905,14.640616,1.4903136,3.3194683
id_2000_k60,1,9,1.3888888888888888,0.13412933,60,7.971996,10.850608,0.04349217,1.693725
id_2000_k60,1,10,1.3888888888888888,0.13412933,60,6.463281,13.118453,-3.6068912,5.6751323
id_2000_k60,1,11,1.3888888888888888,0.13412933,60,7.242225,15.563194,-0.5580765,0.12287037
id_2000_k60,2,0,1.3888888888888888,0.13513947,60,14.73986,5.456725,-3.705869,8.875645
id_2000_k60,2,1,1.3888888888888888,0.13513947,60,9.894655,5.1868114,-3.266375,5.3433414
id_2000_k60,2,2,1.3888888888888888,0.13513947,60,9.068236,5.03379,0.3269171,0.76547384
id_2000_k60,2,3,1.3888888888888888,0.13513947,60,12.084139,7.564733,-0.5972781,9.308326
id_2000_k60,2,4,1.3888888888888888,0.13513947,60,11.637303,14.335655,-0.69973564,9.797564
id_2000_k60,2,5,1.3888888888888888,0.13513947,60,8.086268,12.151052,-3.2180176,9.325522
id_2000_k60,2,6,1.3888888888888888,0.13513947,60,5.3862667,13.432445,-2.5209527,7.435659
id_2000_k60,2,7,1.3888888888888888,0.13513947,60,12.836844,16.619486,1.4025354,2.2009633
id_2000_k60,2,8,1.3888888888888888,0.13513947,60,8.909401,15.000297,-0.55338883,1.6625062
id_2000_k60,2,9,1.3888888888888888,0.13513947,60,9.498647,11.375709,-2.942697,9.879801
id_2000_k60,2,10,1.3888888888888888,0.13513947,60,6.3450274,13.275471,-3.7795324,5.4764566
id_2000_k60,2,11,1.3888888888888888,0.13513947,60,9.458181,16.373383,0.96290416,8.611942
id_2000_k60,3,0,1.3888888888888888,0.13515732,60,14.345844,5.095604,-2.4017625,6.618117
id_2000_k60,3,1,1.3888888888888888,0.13515732,60,10.087428,5.007837,-2.8251193,3.6221044
id_2000_k60,3,2,1.3888888888888888,0.13515732,60,10.592609,6.295484,-0.549429,8.927907
id_2000_k60,3,3,1.3888888888888888,0.13515732,60,13.005762,7.4919267,1.6694077,9.801241
id_2000_k60,3,4,1.3888888888888888,0.13515732,60,13.627502,15.517788,0.20801659,1.2048229
id_2000_k60,3,5,1.3888888888888888,0.13515732,60,4.3796196,13.132584,0.0704584,0.7072
id_2000_k60,3,6,1.3888888888888888,0.13515732,60,5.455098,13.203678,-3.1661146,4.52018
id_2000_k60,3,7,1.3888888888888888,0.13515732,60,12.867305,16.5668,1.0131503,0.8649697
id_2000_k60,3,8,1.3888888888888888,0.13515732,60,8.935378,14.957432,0.2695517,2.8487809
id_2000_k60,3,9,1.3888888888888888,0.13515732,60,7.5302877,10.477853,-0.38500175,-0.10700153
id_2000_k60,3,10,1.3888888888888888,0.13515732,60,7.082124,13.777067,-2.840896,9.849357
