scenario,scenario_label,method,method_label,episode_id,rso_id,u_total_km
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,7,1.116170883178711
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,8,0.5423979759216309
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,9,0.9175470471382141
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,10,1.365825891494751
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,11,3.026737928390503
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,12,0.8382537364959717
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,13,1.0445218086242676
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,14,0.6283649206161499
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,15,0.21373911201953888
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,16,0.8127007484436035
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,17,2.809875965118408
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,18,3.914003849029541
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,19,1.0936579704284668
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,20,0.24657440185546875
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,21,0.20793813467025757
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,22,1.8011873960494995
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,23,0.8266816139221191
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,24,0.18801729381084442
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,25,0.9111800193786621
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,26,1.0393208265304565
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,27,0.18654507398605347
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,28,0.7866180539131165
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,39,29,1.8796846866607666
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,0,0.7605798244476318
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,1,1.3218374252319336
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,2,3.0586748123168945
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,3,0.797423243522644
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,4,0.43596258759498596
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,5,1.6741440296173096
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,6,0.43938010931015015
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,7,0.19174587726593018
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,8,0.6605054140090942
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,9,2.779665231704712
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,10,1.4877084493637085
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,11,1.3400254249572754
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,12,0.5095043778419495
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,13,1.1815733909606934
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,14,0.3943915367126465
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,15,0.4810476005077362
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,16,1.2902567386627197
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,17,0.9489538669586182
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,18,2.774585247039795
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,19,1.1035668849945068
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,20,0.43285149335861206
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,21,3.228102207183838
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,22,0.3811133801937103
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,23,25.808639526367188
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,24,2.037397861480713
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,25,1.4425833225250244
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,26,0.39511552453041077
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,27,0.21114569902420044
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,28,0.7285323143005371
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,40,29,0.29657673835754395
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,0,0.9658324122428894
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,1,0.976493239402771
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,2,0.23131734132766724
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,3,0.37334516644477844
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,4,0.2678818702697754
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,5,0.32802021503448486
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,6,0.6142420172691345
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,7,0.35966116189956665
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,8,1.0570940971374512
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,9,0.37185579538345337
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,10,4.54807710647583
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,11,0.2272486686706543
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,12,0.33183759450912476
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,13,0.33516234159469604
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,14,0.3876442015171051
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,15,1.725267767906189
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,16,0.224302276968956
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,17,0.22666271030902863
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,18,4.8269195556640625
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,19,0.37325745820999146
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,20,0.9758701324462891
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,21,1.158529281616211
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,22,1.113216519355774
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,23,0.6322311758995056
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,24,0.2295890897512436
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,25,1.0178558826446533
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,26,1.0399370193481445
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,27,3.5691847801208496
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,28,0.6428223252296448
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,41,29,0.4814227819442749
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,0,0.16309043765068054
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,1,2.4710564613342285
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,2,0.4892406761646271
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,3,1.3276547193527222
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,4,0.5316712856292725
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,5,2.2696447372436523
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,6,32.929351806640625
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,7,0.7334380149841309
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,8,0.7102344036102295
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,9,1.8231228590011597
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,10,28.069368362426758
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,11,0.8603801131248474
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,12,0.4571220874786377
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,13,2.522902488708496
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,14,1.2021828889846802
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,15,0.4709215760231018
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,16,0.20857256650924683
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,17,1.6316614151000977
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,18,26.667999267578125
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,19,0.5198586583137512
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,20,0.9311365485191345
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,21,0.5767360329627991
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,22,0.48596251010894775
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,23,0.9242536425590515
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,24,0.9769120216369629
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,25,0.47676506638526917
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,26,1.0854976177215576
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,27,0.8274919986724854
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,28,0.5202518105506897
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,42,29,2.8787343502044678
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,0,0.7767840027809143
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,1,2.519379138946533
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,2,1.3401038646697998
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,3,2.0872955322265625
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,4,0.9384092092514038
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,5,0.9807593822479248
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,6,1.725905179977417
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,7,1.152982234954834
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,8,0.8013423681259155
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,9,18.91776466369629
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,10,2.9937877655029297
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,11,0.7376394271850586
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,12,0.8749588131904602
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,13,0.792498767375946
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,14,1.4582936763763428
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,15,0.8894787430763245
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,16,0.34807202219963074
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,17,1.8538264036178589
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,18,1.6446330547332764
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,19,0.790198564529419
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,20,0.664927065372467
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,21,0.9464094638824463
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,22,0.7515120506286621
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,23,1.3751037120819092
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,24,4.133353233337402
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,25,1.5133730173110962
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,26,0.9330673217773438
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,27,1.6998140811920166
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,28,0.2198241651058197
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,43,29,0.3620113134384155
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,0,2.3694238662719727
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,1,0.9076169729232788
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,2,2.6275970935821533
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,3,0.44236454367637634
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,4,0.31759947538375854
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,5,0.4980330467224121
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,6,0.7632530331611633
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,7,0.4229193329811096
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,8,0.3934732973575592
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,9,1.2423957586288452
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,10,3.8036699295043945
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,11,2.110707998275757
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,12,0.6012769937515259
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,13,0.4094869792461395
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,14,0.9700413942337036
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,15,1.0267194509506226
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,16,0.8499920964241028
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,17,1.5574593544006348
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,18,0.8225534558296204
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,19,0.7945270538330078
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,20,1.0096592903137207
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,21,0.4577432870864868
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,22,0.8299476504325867
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,23,0.4053277373313904
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,24,2.8245413303375244
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,25,1.4417874813079834
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,26,0.34523695707321167
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,27,3.2191524505615234
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,28,3.1991395950317383
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,44,29,0.9535174369812012
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,0,0.31713300943374634
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,1,0.762738049030304
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,2,25.432889938354492
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,3,1.2343995571136475
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,4,3.8687398433685303
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,5,1.3502497673034668
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,6,1.2373383045196533
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,7,0.8844826221466064
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,8,1.738049864768982
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,9,1.0161361694335938
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,10,2.056304693222046
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,11,2.3877112865448
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,12,0.7488151788711548
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,13,0.9144392609596252
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,14,39.63887023925781
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,15,0.90904700756073
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,16,0.48342132568359375
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,17,2.653435230255127
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,18,0.7910381555557251
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,19,0.6782087087631226
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,20,0.6975744366645813
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,21,0.23693014681339264
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,22,0.7912838459014893
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,23,0.5650193095207214
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,24,1.9317317008972168
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,25,0.5934309959411621
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,26,0.9201159477233887
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,27,1.4993948936462402
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,28,0.5722366571426392
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,45,29,2.2882821559906006
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,0,25.572105407714844
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,1,0.8563476204872131
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,2,2.0624496936798096
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,3,0.3410692512989044
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,4,0.24939016997814178
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,5,0.9347483515739441
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,6,25.911304473876953
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,7,0.30116164684295654
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,8,0.5589672327041626
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,9,25.814315795898438
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,10,0.7134603261947632
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,11,2.548997640609741
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,12,0.5253899693489075
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,13,0.13119414448738098
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,14,0.4257248640060425
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,15,1.3539446592330933
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,16,0.5299959778785706
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,17,0.3197510242462158
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,18,28.14731216430664
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,19,1.247299075126648
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,20,0.2146727442741394
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,21,18.343400955200195
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,22,0.2491890788078308
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,23,2.615109443664551
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,24,0.3613458573818207
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,25,28.604019165039062
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,26,0.4280461072921753
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,27,0.5805799961090088
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,28,1.4453110694885254
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,46,29,0.9770817160606384
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,0,0.5332797765731812
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,1,0.7191759347915649
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,2,0.7153962254524231
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,3,0.7652507424354553
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,4,0.8636078238487244
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,5,0.841087818145752
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,6,0.4583534300327301
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,7,0.5964418053627014
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,8,0.5457910299301147
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,9,1.3214855194091797
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,10,0.9095849990844727
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,11,0.39772266149520874
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,12,0.6918940544128418
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,13,0.7552316784858704
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,14,1.3617799282073975
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,15,0.9832803010940552
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,16,3.167027235031128
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,17,0.6128960251808167
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,18,105.40013122558594
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,19,0.5371772646903992
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,20,0.9394868612289429
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,21,0.3554655611515045
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,22,0.8498494625091553
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,23,0.7567389011383057
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,24,0.8828320503234863
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,25,0.4893259108066559
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,26,0.567491888999939
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,27,1.1288425922393799
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,28,0.5780186653137207
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,47,29,0.42107856273651123
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,0,0.512258768081665
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,1,0.5579853057861328
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,2,0.48539942502975464
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,3,0.3716040849685669
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,4,0.7025200128555298
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,5,0.3257574439048767
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,6,0.37697261571884155
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,7,0.9402362108230591
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,8,0.42704111337661743
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,9,0.9165282845497131
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,10,0.43634963035583496
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,11,0.5041407346725464
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,12,0.4116293489933014
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,13,0.6690341830253601
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,14,0.48527178168296814
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,15,0.6899549961090088
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,16,0.7709832191467285
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,17,0.4054111838340759
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,18,1.0696715116500854
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,19,0.9215437769889832
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,20,1.1535650491714478
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,21,0.693234384059906
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,22,0.32576799392700195
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,23,0.48680007457733154
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,24,0.42252317070961
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,25,1.2638514041900635
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,26,0.3632345497608185
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,27,0.5970920324325562
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,28,1.124007225036621
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,48,29,0.8886527419090271
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,0,1.8728594779968262
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,1,0.4618046283721924
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,2,0.6353997588157654
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,3,1.0241812467575073
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,4,0.7216646075248718
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,5,0.3995259404182434
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,6,1.2152212858200073
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,7,0.5360422134399414
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,8,1.1292877197265625
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,9,0.625560998916626
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,10,1.0808019638061523
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,11,1.0712484121322632
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,12,0.4861585199832916
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,13,1.1251561641693115
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,14,0.4612138867378235
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,15,0.8640117645263672
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,16,17.814903259277344
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,17,17.643430709838867
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,18,0.24924534559249878
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,19,1.0174304246902466
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,20,0.6026128530502319
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,21,0.5492486953735352
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,22,0.6103124022483826
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,23,0.24519875645637512
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,24,0.6440409421920776
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,25,1.8488211631774902
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,26,0.6089270114898682
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,27,0.5640500783920288
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,28,2.3171420097351074
retrograde,Inclination 95-110 deg,oldest_first,Oldest first,49,29,0.26891928911209106
retrograde,Inclination 95-110 deg,max_uncertainty_greedy,Max-U greedy,0,0,0.222720205783844
retrograde,Inclination 95-110 deg,max_uncertainty_greedy,Max-U greedy,0,1,0.18971113860607147
retrograde,Inclination 95-110 deg,max_uncertainty_greedy,Max-U greedy,0,2,0.6608175039291382
retrograde,Inclination 95-110 deg,max_uncertainty_greedy,Max-U greedy,0,3,0.6410229206085205
retrograde,Inclination 95-110 deg,max_uncertainty_greedy,Max-U greedy,0,4,0.33091965317726135
retrograde,Inclination 95-110 deg,max_uncertainty_greedy,Max-U greedy,0,5,0.7725682258605957
retrograde,Inclination 95-110 deg,max_uncertainty_greedy,Max-U greedy,0,6,1.1968803405761719
retrograde,Inclination 95-110 deg,max_uncertainty_greedy,Max-U greedy,0,7,0.24566006660461426
retrograde,Inclination 95-110 deg,max_uncertainty_greedy,Max-U greedy,0,8,0.8296918869018555
