scenario,scenario_label,method,method_label,step,sim_time_s,mean_u_km,std_u_km,n_episodes
id_fixed_30,ID: fixed 30,max_uncertainty_greedy,Max-U greedy,3950,19745.0,1.1407201385498047,0.9198511248923137,100
id_fixed_30,ID: fixed 30,max_uncertainty_greedy,Max-U greedy,4000,19995.0,1.140040283203125,0.9339361896784917,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,50,245.0,7.626134338378907,0.39425792422045386,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,100,495.0,7.5561087036132815,0.44308138382834067,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,150,745.0,7.3370272827148435,0.4649516821784209,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,200,995.0,7.908513336181641,0.5312941754717959,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,250,1245.0,9.788546600341796,0.6593694340757082,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,300,1495.0,12.04769027709961,0.9260708554246903,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,350,1745.0,14.128606872558594,1.277184697233077,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,400,1995.0,16.22242218017578,1.511859386137941,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,450,2245.0,17.806759643554688,1.7847592790547686,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,500,2495.0,19.087489318847656,1.9962324227627344,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,550,2745.0,20.118718566894533,2.455018207257984,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,600,2995.0,21.112986755371093,2.4239332451409985,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,650,3245.0,21.465704956054687,2.338635043055934,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,700,3495.0,21.541151428222655,2.9560775963692287,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,750,3745.0,21.70394561767578,3.4609180298509314,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,800,3995.0,21.346735534667967,3.5947060115980114,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,850,4245.0,20.62176544189453,3.6387585103966993,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,900,4495.0,19.95508819580078,3.5677321802949793,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,950,4745.0,19.015137634277345,3.8652605334798444,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1000,4995.0,17.925045471191407,3.6836090080884594,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1050,5245.0,16.662759399414064,3.949952157786315,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1100,5495.0,15.172749328613282,3.9588319821164055,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1150,5745.0,13.780105895996094,3.6383311377319574,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1200,5995.0,12.589796295166016,3.4607545025171613,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1250,6245.0,11.575728759765624,3.338208941070232,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1300,6495.0,10.859536895751953,3.334156713162572,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1350,6745.0,10.020023651123047,3.3849187013751347,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1400,6995.0,9.12948974609375,3.296545078781393,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1450,7245.0,8.638333282470704,3.0948924824478223,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1500,7495.0,7.882247009277344,2.8271202384318346,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1550,7745.0,7.39525390625,2.846843258258895,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1600,7995.0,6.954757995605469,2.8535022789135684,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1650,8245.0,6.573964538574219,3.035031691694848,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1700,8495.0,6.519781646728515,3.233391741950193,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1750,8745.0,6.4493152618408205,3.462874953196117,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1800,8995.0,6.412350997924805,3.6353279989406055,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1850,9245.0,6.408633041381836,3.7832382662462924,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1900,9495.0,6.293497085571289,4.049532929076058,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,1950,9745.0,6.188551177978516,4.044634571208014,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2000,9995.0,6.047874450683594,4.160499387827423,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2050,10245.0,5.8287226104736325,4.025997478143848,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2100,10495.0,5.664088516235352,4.129597575280966,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2150,10745.0,5.5045602416992185,4.202960065025548,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2200,10995.0,5.363344268798828,4.256999920735675,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2250,11245.0,5.09470085144043,4.065783691471555,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2300,11495.0,4.81620834350586,3.823703152110552,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2350,11745.0,4.565851631164551,3.677093521450439,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2400,11995.0,4.2135742568969725,3.2301726344294184,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2450,12245.0,3.8874431610107423,3.0292122048110204,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2500,12495.0,3.6167425537109374,2.8852785263624385,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2550,12745.0,3.2753357315063476,2.651457954069247,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2600,12995.0,2.873864974975586,2.375382769837403,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2650,13245.0,2.530715980529785,2.186672664257924,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2700,13495.0,2.2359338760375977,1.9020075263926484,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2750,13745.0,2.174346618652344,1.8683091844534006,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2800,13995.0,2.0624047470092775,1.8335305021025832,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2850,14245.0,2.0571972274780275,1.8987602103213785,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2900,14495.0,1.9936943054199219,1.6631765686169724,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,2950,14745.0,1.9867811965942384,1.7181513892384421,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3000,14995.0,1.9340271759033203,1.7009212924821036,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3050,15245.0,1.9192908096313477,1.7577870451221376,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3100,15495.0,1.8905509948730468,1.8074422575556361,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3150,15745.0,1.8089006042480469,1.7315011169471235,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3200,15995.0,1.7815243530273437,1.7786284904968839,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3250,16245.0,1.7434671211242676,1.7777883142773,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3300,16495.0,1.711810073852539,1.7689096123701957,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3350,16745.0,1.647288475036621,1.6883340716934305,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3400,16995.0,1.5726663208007812,1.5938420842495318,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3450,17245.0,1.506175594329834,1.5744150890487147,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3500,17495.0,1.3719897842407227,1.367592528047596,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3550,17745.0,1.2898137474060059,1.2433321748538844,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3600,17995.0,1.1926813125610352,1.1602562754982062,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3650,18245.0,1.1089775085449218,1.0782941909168542,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3700,18495.0,1.056938304901123,1.0437562485343705,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3750,18745.0,0.9393066501617432,0.8178640383988287,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3800,18995.0,0.8643175983428955,0.6974833928852021,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3850,19245.0,0.831815423965454,0.698720392641131,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3900,19495.0,0.7927268028259278,0.6354722336329635,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,3950,19745.0,0.781957654953003,0.6454585341202047,100
id_fixed_30,ID: fixed 30,expected_info_gain,Expected information gain,4000,19995.0,0.7721040344238281,0.6527418540430912,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,50,245.0,7.652288665771485,0.37818491509068686,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,100,495.0,7.578207092285156,0.4337939243266419,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,150,745.0,7.35703109741211,0.45841249513461735,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,200,995.0,7.934214782714844,0.5354678066733974,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,250,1245.0,9.821499328613282,0.6596880259368715,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,300,1495.0,12.090612030029297,0.9303181459006916,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,350,1745.0,14.204949340820313,1.2612395727556307,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,400,1995.0,16.28527099609375,1.4891116367150599,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,450,2245.0,17.875267333984375,1.7608420738111754,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,500,2495.0,19.187249145507813,1.9512547329595764,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,550,2745.0,20.236966552734376,2.418662017407062,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,600,2995.0,21.244473571777345,2.3911557584521614,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,650,3245.0,21.617672729492188,2.3226225198996047,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,700,3495.0,21.75779479980469,2.816258984600325,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,750,3745.0,21.866192626953126,3.3149491065634447,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,800,3995.0,21.468489990234374,3.545981721234824,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,850,4245.0,20.741640319824217,3.4935139968472084,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,900,4495.0,20.171768798828126,3.440188915833566,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,950,4745.0,19.188192749023436,3.798546088400061,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1000,4995.0,18.03511260986328,3.7547003439672872,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1050,5245.0,16.74688903808594,3.9188320524630793,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1100,5495.0,15.296940307617188,3.888400975603153,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1150,5745.0,13.841604309082031,3.574264076136231,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1200,5995.0,12.722976531982422,3.233917766990339,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1250,6245.0,11.787831726074218,3.218967946884624,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1300,6495.0,11.210987243652344,3.20193505079966,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1350,6745.0,10.341949157714843,3.1882249822134545,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1400,6995.0,9.505047149658203,3.1703783909430823,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1450,7245.0,8.982260131835938,2.953614831103579,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1500,7495.0,8.236890411376953,2.8078111737249243,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1550,7745.0,7.936710205078125,2.8762874185255054,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1600,7995.0,7.482702178955078,2.890891142390989,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1650,8245.0,7.155060272216797,3.112393549096984,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1700,8495.0,7.035546569824219,3.328435448543914,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1750,8745.0,6.994687805175781,3.5686973888307048,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1800,8995.0,7.0268505096435545,3.894933259227051,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1850,9245.0,7.087048950195313,3.998227527189535,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1900,9495.0,6.923760070800781,4.280051066447552,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,1950,9745.0,6.956025924682617,4.283961244060466,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2000,9995.0,6.741000747680664,4.359649365116526,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2050,10245.0,6.515896377563476,4.28966588849774,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2100,10495.0,6.348909454345703,4.238789411966146,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2150,10745.0,6.20757209777832,4.342741150663405,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2200,10995.0,6.027871017456055,4.293612596832524,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2250,11245.0,5.716417388916016,3.959599622347233,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2300,11495.0,5.473705520629883,3.695235516823404,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2350,11745.0,5.152578048706054,3.462185220396556,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2400,11995.0,4.86798324584961,3.254986387644731,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2450,12245.0,4.4478134918212895,3.143973388462939,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2500,12495.0,4.1437040710449216,3.0268760355350484,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2550,12745.0,3.766890563964844,2.8999565730536374,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2600,12995.0,3.3599741363525393,2.6453502377172,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2650,13245.0,2.8436126708984375,2.1608033200445664,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2700,13495.0,2.536966552734375,2.0841319372498175,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2750,13745.0,2.349775848388672,1.7791865862979355,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2800,13995.0,2.2814807891845703,1.8195548093520149,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2850,14245.0,2.2854684829711913,1.9019992693405336,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2900,14495.0,2.24083251953125,1.7081598331331271,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,2950,14745.0,2.2485718154907226,1.809018431323425,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3000,14995.0,2.2154903030395507,1.861633511601465,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3050,15245.0,2.1936486053466795,1.9618858173821274,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3100,15495.0,2.177034034729004,2.064400269778852,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3150,15745.0,2.112194175720215,2.014111814033565,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3200,15995.0,2.0818281173706055,2.0687957348439125,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3250,16245.0,2.0059129333496095,2.039523129840828,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3300,16495.0,1.963774127960205,2.02059588038522,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3350,16745.0,1.8890735244750976,2.0127834913541154,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3400,16995.0,1.7880704879760743,1.9201870718196699,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3450,17245.0,1.7619731140136718,1.9310319106790637,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3500,17495.0,1.6868446731567384,1.9264660280514907,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3550,17745.0,1.6531352233886718,1.9263104714068666,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3600,17995.0,1.5480071640014648,1.831339821468622,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3650,18245.0,1.522528419494629,1.843163885688342,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3700,18495.0,1.4319035720825195,1.476955373208004,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3750,18745.0,1.3329191970825196,1.2749304202439606,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3800,18995.0,1.156074390411377,1.0060795379754586,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3850,19245.0,1.1026436042785646,0.9754798920425113,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3900,19495.0,1.0262866973876954,0.9380213312781227,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,3950,19745.0,1.009941120147705,0.9670415141696468,100
id_fixed_30,ID: fixed 30,beam_a_star,Beam A*,4000,19995.0,1.0080816841125488,0.9995684330035384,100
id_fixed_30,ID: fixed 30,flat_lstm,Flat LSTM,50,245.0,7.717801361083985,0.34648262220610726,100
id_fixed_30,ID: fixed 30,flat_lstm,Flat LSTM,100,495.0,7.639920959472656,0.4355748027510996,100
id_fixed_30,ID: fixed 30,flat_lstm,Flat LSTM,150,745.0,7.334028930664062,0.4745802685446682,100
id_fixed_30,ID: fixed 30,flat_lstm,Flat LSTM,200,995.0,7.893969268798828,0.573861103466859,100
id_fixed_30,ID: fixed 30,flat_lstm,Flat LSTM,250,1245.0,9.764337158203125,0.703193668588604,100
id_fixed_30,ID: fixed 30,flat_lstm,Flat LSTM,300,1495.0,11.836780700683594,1.0513547284423885,100
id_fixed_30,ID: fixed 30,flat_lstm,Flat LSTM,350,1745.0,13.975301513671875,1.272653264809131,100
