scenario,episode_id,time_h,mean_u_km,pre_umap_1,pre_umap_2,post_umap_1,post_umap_2
inclination_150,0,5.0,1.1852689,7.3084965,-3.4832191,6.8648443,-4.758483
inclination_150,1,5.0,1.0173657,7.7344537,-3.1994371,7.771512,-4.1268067
inclination_150,2,5.0,1.6547915,3.729668,-3.387487,1.4506024,-7.1265783
inclination_150,3,5.0,1.2796001,6.9358625,-3.668058,5.735458,-5.4297514
inclination_150,0,5.027777777777778,1.1929653,7.2610574,-3.5802698,6.728389,-4.8466015
inclination_150,1,5.027777777777778,1.0170934,7.7549577,-3.185673,7.791955,-4.1119776
inclination_150,2,5.027777777777778,1.6760163,3.654764,-3.2845423,1.449533,-7.1734877
inclination_150,3,5.027777777777778,1.3110775,6.833955,-3.6969926,5.5518584,-5.5285835
inclination_150,0,5.055555555555555,1.2025883,7.2862115,-3.4909832,6.85403,-4.765536
inclination_150,1,5.055555555555555,1.0255941,7.7343044,-3.2157419,7.7794385,-4.1206946
inclination_150,2,5.055555555555555,1.691804,3.6806362,-3.2941787,1.4275454,-7.179325
inclination_150,3,5.055555555555555,1.3381001,6.773917,-3.6868155,5.414704,-5.5941725
inclination_150,0,5.083333333333333,1.2094076,7.239149,-3.605636,6.65249,-4.9002724
inclination_150,1,5.083333333333333,1.0306174,7.7403173,-3.2093072,7.790546,-4.112678
inclination_150,2,5.083333333333333,1.7029592,3.6362123,-3.2588985,1.4145244,-7.168085
inclination_150,3,5.083333333333333,1.3654912,6.5982327,-3.7413683,5.0823154,-5.761216
inclination_150,0,5.111111111111111,1.2158637,7.2480974,-3.620793,6.59291,-4.940368
inclination_150,1,5.111111111111111,1.0352712,7.7742305,-3.1973507,7.797341,-4.108473
inclination_150,2,5.111111111111111,1.7139058,3.6588917,-3.2498167,1.4220096,-7.212903
inclination_150,3,5.111111111111111,1.3883626,6.5846586,-3.7427166,4.8790874,-5.856867
inclination_150,0,5.138888888888889,1.2224916,7.200076,-3.6775196,6.532866,-4.977626
inclination_150,1,5.138888888888889,1.0467049,7.730429,-3.2219303,7.7219973,-4.1619105
inclination_150,2,5.138888888888889,1.7193134,3.578182,-3.2536426,1.4571484,-7.178919
inclination_150,3,5.138888888888889,1.4062706,6.493148,-3.7831714,4.1382947,-6.141387
inclination_150,0,5.166666666666667,1.2323462,7.1915836,-3.6983027,6.3879757,-5.063157
inclination_150,1,5.166666666666667,1.0577899,7.7085013,-3.2545936,7.577787,-4.264496
inclination_150,2,5.166666666666667,1.7195523,3.5993361,-3.2496743,1.4595852,-7.181568
inclination_150,3,5.166666666666667,1.419048,6.4420047,-3.8185573,3.621902,-6.2919307
inclination_150,0,5.194444444444445,1.2416373,7.178791,-3.6927295,6.210002,-5.165497
inclination_150,1,5.194444444444445,1.0686466,7.548612,-3.2864828,7.2886925,-4.4582357
inclination_150,2,5.194444444444445,1.715983,3.5747027,-3.2717474,1.4844931,-7.1725097
inclination_150,3,5.194444444444445,1.4264259,6.335716,-3.8489993,3.4103937,-6.3229337
inclination_150,0,5.222222222222222,1.252159,7.201999,-3.7569509,6.1047096,-5.2250695
inclination_150,1,5.222222222222222,1.0795748,7.3578343,-3.3599272,6.8759503,-4.750012
inclination_150,2,5.222222222222222,1.7082324,3.5768766,-3.272486,1.4531002,-7.191443
inclination_150,3,5.222222222222222,1.4287531,6.2291555,-3.9180722,3.2925663,-6.29638
inclination_150,0,5.25,1.2680601,7.1902976,-3.8454978,5.969232,-5.295081
inclination_150,1,5.25,1.096523,7.1846533,-3.427548,6.4838495,-5.0084696
inclination_150,2,5.25,1.6915264,3.7815006,-3.5029528,1.357293,-6.598563
inclination_150,3,5.25,1.427297,6.2108154,-3.9211168,3.1124616,-6.260151
inclination_150,0,5.277777777777778,1.2778755,7.168965,-3.8482394,5.916103,-5.3305254
inclination_150,1,5.277777777777778,1.1142834,7.079323,-3.4341564,6.1488223,-5.192351
inclination_150,2,5.277777777777778,1.6801393,3.7368255,-3.4215672,1.3673464,-6.637209
inclination_150,3,5.277777777777778,1.4192584,5.9875507,-4.0221496,3.0712335,-6.252521
inclination_150,0,5.305555555555555,1.2901853,7.1842256,-3.9419253,5.783384,-5.400732
inclination_150,1,5.305555555555555,1.1393969,6.799629,-3.5659676,4.9029317,-5.8455224
inclination_150,2,5.305555555555555,1.6721905,3.6095893,-3.3434844,1.4925605,-7.055023
inclination_150,3,5.305555555555555,1.415543,5.8290644,-4.0873017,2.9673116,-6.2094207
inclination_150,0,5.333333333333333,1.3047459,7.1994343,-3.9645388,5.7385674,-5.4330993
inclination_150,1,5.333333333333333,1.1692518,6.5566697,-3.6152759,3.756664,-6.3126197
inclination_150,2,5.333333333333333,1.6698009,3.5888584,-3.3482335,1.5187092,-7.0949683
inclination_150,3,5.333333333333333,1.4177748,5.7751594,-4.1630564,2.898066,-6.1708565
inclination_150,0,5.361111111111111,1.3198164,7.1836243,-3.9893684,5.7127137,-5.4506755
inclination_150,1,5.361111111111111,1.2023032,5.8909736,-3.4410315,3.4640524,-6.4038076
inclination_150,2,5.361111111111111,1.6678742,3.4911022,-3.3781044,1.4755831,-7.1030664
inclination_150,3,5.361111111111111,1.4237932,5.799962,-4.141531,2.8709137,-6.16441
inclination_150,0,5.388888888888889,1.3315394,7.1944513,-3.9766843,5.707928,-5.444117
inclination_150,1,5.388888888888889,1.237801,5.4002724,-3.2624311,3.3894253,-6.572879
inclination_150,2,5.388888888888889,1.6640086,3.5289738,-3.370358,1.5438046,-7.127523
inclination_150,3,5.388888888888889,1.4382666,5.7786784,-4.156298,2.8666875,-6.160435
inclination_150,0,5.416666666666667,1.3398956,7.2055902,-3.9928539,5.655896,-5.4826245
inclination_150,1,5.416666666666667,1.2689303,5.2925897,-3.2246234,3.3042836,-6.7132254
inclination_150,2,5.416666666666667,1.670593,3.5157416,-3.3073456,1.6931121,-7.2073245
inclination_150,3,5.416666666666667,1.4648149,5.787152,-4.171756,2.841727,-6.140429
inclination_150,0,5.444444444444445,1.344913,7.1952825,-3.9724166,5.7008343,-5.4490047
inclination_150,1,5.444444444444445,1.2955574,5.241654,-3.1982026,3.1732678,-6.898556
inclination_150,2,5.444444444444445,1.6740303,3.5147579,-3.3147159,1.6467549,-7.191079
inclination_150,3,5.444444444444445,1.4961659,5.7685533,-4.1586227,2.8083253,-6.157136
inclination_150,0,5.472222222222222,1.3708758,7.1918592,-3.9947155,5.632299,-5.4831996
inclination_150,1,5.472222222222222,1.3174796,5.2516046,-3.2068338,3.109883,-6.994943
inclination_150,2,5.472222222222222,1.6805702,3.440144,-3.3285868,1.679193,-7.2019095
inclination_150,3,5.472222222222222,1.5307934,5.7601037,-4.1672544,2.814815,-6.1618414
inclination_150,0,5.5,1.4035724,7.1796927,-3.9842691,5.5770817,-5.518446
inclination_150,1,5.5,1.3351417,5.213079,-3.199347,3.0186439,-7.081224
inclination_150,2,5.5,1.6861309,3.5517397,-3.2897449,1.773617,-7.2093806
inclination_150,3,5.5,1.5659127,5.7477612,-4.1676087,2.8024104,-6.151697
inclination_150,0,5.527777777777778,1.4338824,7.1675377,-3.9890807,5.5404897,-5.53602
inclination_150,1,5.527777777777778,1.3492879,5.1464815,-3.1572814,2.9683924,-7.140486
inclination_150,2,5.527777777777778,1.7104268,3.4063253,-3.462836,1.471474,-7.1207776
inclination_150,3,5.527777777777778,1.5962942,5.764946,-4.1589284,2.7677815,-6.1768565
inclination_150,4,0.0,8.029071,1.9288561,8.73551,19.821516,2.6672757
inclination_150,5,0.0,7.682672,1.8376977,8.749055,19.825716,2.66308
inclination_150,6,0.0,8.052609,1.9148616,8.739879,19.81713,2.671671
inclination_150,7,0.0,8.151651,1.7799958,8.867894,19.80634,2.6824665
inclination_150,4,0.027777777777777776,8.07803,-5.033937,-1.678682,-2.4081037,-2.0160785
inclination_150,5,0.027777777777777776,7.738726,-4.9765334,-1.6087209,-2.4748034,-2.0944028
inclination_150,6,0.027777777777777776,8.108056,-4.89432,-1.3968223,-2.579433,-2.158317
inclination_150,7,0.027777777777777776,7.9641714,-5.0229163,-1.7795799,-2.3215857,-1.9880401
inclination_150,4,0.05555555555555555,7.3911905,-5.06021,-1.4464785,-2.804339,-1.5671945
inclination_150,5,0.05555555555555555,7.596527,-4.7263355,-1.0465759,-3.3552043,-1.6657951
inclination_150,6,0.05555555555555555,7.7251883,-4.8155565,-1.132817,-3.128484,-1.5053924
inclination_150,7,0.05555555555555555,7.868888,-5.162827,-1.6476862,-2.4123635,-1.795666
inclination_150,4,0.08333333333333333,7.493414,-4.7980237,-1.1230503,-3.1577048,-1.5081149
inclination_150,5,0.08333333333333333,7.744239,-4.7364583,-1.0198742,-3.2658656,-1.5676036
inclination_150,6,0.08333333333333333,7.868275,-4.6900797,-0.98759496,-3.2920141,-1.5434983
inclination_150,7,0.08333333333333333,8.009442,-5.1714997,-1.640982,-2.40364,-1.8265208
inclination_150,4,0.1111111111111111,7.5818005,-4.7577915,-1.0360981,-3.250155,-1.4958167
inclination_150,5,0.1111111111111111,7.8622293,-4.8362913,-1.0738789,-3.2299368,-1.5126007
inclination_150,6,0.1111111111111111,7.647537,-4.559173,-0.89604056,-3.5969455,-1.894455
inclination_150,7,0.1111111111111111,8.086927,-5.148398,-1.5662166,-2.627325,-1.6126924
inclination_150,4,0.1388888888888889,7.382591,-4.6561174,-0.94356877,-3.5618749,-1.8394055
inclination_150,5,0.1388888888888889,7.936337,-4.7019734,-0.995694,-3.2936125,-1.5809925
inclination_150,6,0.1388888888888889,7.3660192,-4.5571957,-0.89600265,-3.583259,-1.9410454
inclination_150,7,0.1388888888888889,7.867666,-5.0954766,-1.1510346,-2.9746287,-1.4478638
inclination_150,4,0.16666666666666666,7.097674,-5.054013,-1.2625394,-2.957171,-1.4607117
inclination_150,5,0.16666666666666666,7.7405744,-4.6414876,-0.92129296,-3.4719827,-1.7341835
inclination_150,6,0.16666666666666666,7.0945683,-4.6793523,-0.98007196,-3.5144706,-1.795482
inclination_150,7,0.16666666666666666,7.8976297,-5.080832,-1.2305363,-2.9808242,-1.422579
inclination_150,4,0.19444444444444445,7.1394153,-5.09736,-1.2162375,-3.017401,-1.4429249
inclination_150,5,0.19444444444444445,7.5832486,-4.6581216,-0.96136546,-3.4777427,-1.7626718
inclination_150,6,0.19444444444444445,7.1348047,-4.710514,-0.9867353,-3.5474107,-1.8307552
inclination_150,7,0.19444444444444445,7.9373574,-5.04571,-1.1780549,-3.021504,-1.4478371
inclination_150,4,0.2222222222222222,6.9736056,-4.643112,-0.9493543,-3.543745,-1.9303517
inclination_150,5,0.2222222222222222,7.4598317,-4.648023,-0.9317046,-3.5589151,-1.8544291
inclination_150,6,0.2222222222222222,6.7096095,-5.103785,-1.2702094,-3.0743937,-1.5185913
inclination_150,7,0.2222222222222222,7.731359,-5.1928453,-1.5341934,-2.5840201,-1.6591938
inclination_150,4,0.25,7.2493415,-4.634273,-0.9246072,-3.5861204,-1.8704774
inclination_150,5,0.25,7.400145,-5.14893,-1.3590561,-2.7841458,-1.5151035
inclination_150,6,0.25,6.7001557,-5.1887684,-1.6243439,-2.3813686,-1.8198618
inclination_150,7,0.25,8.025168,-5.1485066,-1.3914787,-2.816238,-1.4894114
inclination_150,4,0.2777777777777778,7.2026806,-5.0754538,-1.0992167,-3.1697195,-1.5019715
inclination_150,5,0.2777777777777778,7.952197,-5.097427,-1.2603437,-2.879759,-1.4613875
inclination_150,6,0.2777777777777778,7.21806,-5.0526133,-1.0746689,-3.2036235,-1.542528
inclination_150,7,0.2777777777777778,8.601929,-5.1536803,-0.9966714,-3.0120466,-1.4367031
inclination_150,4,0.3055555555555556,7.923955,-5.129587,-0.8894003,-3.2901416,-1.5402265
inclination_150,5,0.3055555555555556,8.442019,-5.176549,-1.5885237,-2.4585671,-1.7900305
inclination_150,6,0.3055555555555556,7.64752,-5.179502,-0.99702144,-2.94572,-1.4947317
inclination_150,7,0.3055555555555556,9.11084,-5.217586,-0.78950137,-3.1095645,-1.3687673
inclination_150,4,0.3333333333333333,8.418504,-5.0030284,-0.49394572,-3.635217,-1.6709096
inclination_150,5,0.3333333333333333,9.402838,-5.250718,-0.8827311,-2.761855,-1.5946158
inclination_150,6,0.3333333333333333,8.518579,-5.221862,-0.6966599,-3.2259417,-1.3580006
inclination_150,7,0.3333333333333333,10.122034,-5.180895,-0.3298711,-4.8994555,-0.1010109
inclination_150,4,0.3611111111111111,9.354416,-5.2080555,0.120442815,-5.5104084,-0.2594672
inclination_150,5,0.3611111111111111,10.468123,-5.2492566,0.27926296,-5.5841107,-0.1414008
inclination_150,6,0.3611111111111111,9.484018,-5.2378864,-0.24232353,-5.2544913,-0.14604907
inclination_150,7,0.3611111111111111,10.806264,-5.277095,0.07960293,-5.2474294,-0.049278352
inclination_150,4,0.3888888888888889,10.354122,-5.241482,0.2870218,-5.6239,-0.13821109
inclination_150,5,0.3888888888888889,11.074787,-5.2728286,0.3276533,-5.691142,-0.03210884
inclination_150,6,0.3888888888888889,10.509527,-5.276557,0.10347025,-5.520064,-0.046766106
inclination_150,7,0.3888888888888889,11.955366,-5.266128,0.3442282,-5.6608014,0.061411515
inclination_150,4,0.4166666666666667,11.394474,-5.2119865,0.5266126,-5.7656093,-0.0060775634
inclination_150,5,0.4166666666666667,11.709765,-5.413604,0.5970907,-5.7555103,0.5500808
inclination_150,6,0.4166666666666667,11.573283,-5.284406,0.3803441,-5.747726,0.1382301
inclination_150,7,0.4166666666666667,12.61348,-5.1426215,0.88893414,-5.9333043,0.17983992
inclination_150,4,0.4444444444444444,11.957769,-5.44588,0.66118145,-5.573362,0.676781
inclination_150,5,0.4444444444444444,11.823649,-5.449333,0.70070535,-5.6862307,0.81252193
inclination_150,6,0.4444444444444444,12.663196,-5.2582436,0.6756993,-5.997543,0.46480095
inclination_150,7,0.4444444444444444,13.039307,-5.2060475,0.8111502,-6.0198927,0.46964338
inclination_150,4,0.4722222222222222,13.000768,-5.219233,0.84953827,-6.0105047,0.5206411
inclination_150,5,0.4722222222222222,12.878121,-5.45191,0.8319546,-5.8324814,0.96260375
inclination_150,6,0.4722222222222222,13.77105,-5.201859,0.8934093,-6.1525607,0.64104986
inclination_150,7,0.4722222222222222,13.667724,-5.340919,0.98518187,-5.969068,1.1027656
inclination_150,4,0.5,14.056259,-5.173783,1.0116078,-6.204081,0.7494898
inclination_150,5,0.5,13.223863,-5.5081177,0.8742607,-5.434128,1.4622209
inclination_150,6,0.5,14.889951,-5.1445136,1.188198,-6.30291,0.89742666
inclination_150,7,0.5,14.7650795,-5.1942916,1.7748841,-6.445184,1.5304853
inclination_150,4,0.5277777777777778,15.118376,-5.163223,1.3926852,-6.3760376,1.1385974
inclination_150,5,0.5277777777777778,14.247389,-5.519004,1.1680187,-5.601145,2.0668771
inclination_150,6,0.5277777777777778,16.012962,-5.052277,1.454893,-6.5111465,1.0907539
inclination_150,7,0.5277777777777778,15.034182,-5.5752587,1.5697985,-5.714082,2.3976958
inclination_150,4,0.5555555555555556,15.529588,-5.3372574,1.689876,-6.0492897,1.9830476
inclination_150,5,0.5555555555555556,15.276258,-5.497342,1.3514489,-5.647121,2.074113
inclination_150,6,0.5555555555555556,16.353163,-5.505065,1.4355149,-5.625869,2.2387905
inclination_150,7,0.5555555555555556,16.069063,-5.6941524,1.8649597,-5.919161,2.640283
inclination_150,4,0.5833333333333334,15.672624,-4.784815,1.9399643,-6.9011407,1.3627708
inclination_150,5,0.5833333333333334,15.526091,-5.112161,1.9156744,-6.471697,1.5858531
inclination_150,6,0.5833333333333334,17.414268,-5.6193624,1.667441,-5.7601805,2.4409325
inclination_150,7,0.5833333333333334,15.273126,-5.6463714,1.7147328,-5.837551,2.5085607
inclination_150,4,0.6111111111111112,15.875026,-5.3832364,1.2902015,-5.7913365,1.6402912
inclination_150,5,0.6111111111111112,16.502174,-4.4330287,2.4381108,-6.9836264,1.435323
inclination_150,6,0.6111111111111112,18.467627,-5.596297,2.0505998,-6.0063167,2.6842535
inclination_150,7,0.6111111111111112,16.18326,-5.7769003,1.9961826,-5.946773,2.7407835
inclination_150,4,0.6388888888888888,16.799984,-5.2686787,1.7092271,-6.2821255,1.6201751
inclination_150,5,0.6388888888888888,17.471504,-4.2341127,2.5576603,-7.192889,1.5478097
inclination_150,6,0.6388888888888888,19.505653,-5.456081,2.244121,-6.2430973,2.8275425
inclination_150,7,0.6388888888888888,17.085032,-5.333165,2.0574434,-6.445806,2.312135
inclination_150,4,0.6666666666666666,17.712376,-5.0559864,1.9388039,-6.6249185,1.7907517
inclination_150,5,0.6666666666666666,17.704754,-5.204257,1.9535754,-6.478218,1.8097738
inclination_150,6,0.6666666666666666,19.649206,-5.0880785,2.393593,-6.489066,2.3618681
inclination_150,7,0.6666666666666666,15.94606,-4.1601615,2.5763488,-7.1860294,1.5259755
inclination_150,4,0.6944444444444444,18.611963,-4.897882,2.1622334,-6.7828403,1.8755431
inclination_150,5,0.6944444444444444,18.612202,-5.0975957,2.1330175,-6.623997,2.0321996
inclination_150,6,0.6944444444444444,20.601887,-4.1401477,2.783757,-7.2753344,2.0481691
inclination_150,7,0.6944444444444444,16.723469,-3.8609843,2.9481814,-7.662015,1.8948165
inclination_150,4,0.7222222222222222,19.49841,-4.423917,2.540385,-7.1153135,1.9474152
inclination_150,5,0.7222222222222222,19.50825,-4.421091,2.6247087,-7.1876326,2.0440366
inclination_150,6,0.7222222222222222,20.574127,-3.7866142,2.9943569,-7.7060027,1.987376
inclination_150,7,0.7222222222222222,17.49177,-3.8101954,3.0152342,-7.6897354,2.0030546
inclination_150,4,0.75,20.369152,-4.349881,2.6496184,-7.2439184,2.0342994
inclination_150,5,0.75,18.173563,-5.34395,1.958938,-6.3396034,2.3260188
inclination_150,6,0.75,18.078735,-4.73428,2.3101046,-6.824439,1.9034156
inclination_150,7,0.75,18.246702,-3.81033,2.984768,-7.673637,1.9751147
inclination_150,4,0.7777777777777778,21.221851,-4.1810474,2.7309663,-7.344072,2.091548
inclination_150,5,0.7777777777777778,18.960508,-5.129788,2.3050857,-6.5354695,2.3019764
inclination_150,6,0.7777777777777778,18.819061,-4.4148483,2.6019258,-7.157264,1.9351232
inclination_150,7,0.7777777777777778,18.985247,-4.4825964,2.709976,-7.148766,2.4848711
inclination_150,4,0.8055555555555556,22.054657,-3.8552186,2.9524934,-7.5580654,2.148834
inclination_150,5,0.8055555555555556,19.727724,-4.974251,2.559747,-6.848224,2.4852655
inclination_150,6,0.8055555555555556,19.528778,-4.357508,2.6329775,-7.216518,1.9262197
inclination_150,7,0.8055555555555556,18.596497,-4.966138,2.4683087,-6.516958,2.3337574
inclination_150,4,0.8333333333333334,21.714506,-3.9290059,2.9316232,-7.602306,2.0504057
inclination_150,5,0.8333333333333334,20.484205,-5.0097055,2.5554202,-6.8098874,2.5511801
inclination_150,6,0.8333333333333334,20.227745,-4.3844824,2.6283228,-7.208152,1.9918748
inclination_150,7,0.8333333333333334,19.260914,-4.405837,2.6161199,-7.115362,2.1214
inclination_150,4,0.8611111111111112,22.464306,-3.8320048,3.0200367,-7.678854,2.040516
inclination_150,5,0.8611111111111112,21.22057,-4.971122,2.5795064,-6.8513503,2.5905542
inclination_150,6,0.8611111111111112,20.91001,-4.3874445,2.6190834,-7.166476,2.0418777
inclination_150,7,0.8611111111111112,19.908539,-3.906985,2.9782646,-7.583838,2.1262484
inclination_150,4,0.8888888888888888,20.649315,-5.9229183,2.22477,-5.6688824,3.1330018
inclination_150,5,0.8888888888888888,21.936272,-4.9604855,2.6217046,-6.8911047,2.6095622
inclination_150,6,0.8888888888888888,21.572815,-4.943218,2.521452,-6.660921,2.4799347
inclination_150,7,0.8888888888888888,19.279026,-3.8371544,2.9854853,-7.677334,1.9617152
inclination_150,4,0.9166666666666666,21.295052,-5.874414,2.3375747,-5.7731047,3.2329907
inclination_150,5,0.9166666666666666,22.635805,-3.9442122,2.932585,-7.439701,2.2654228
inclination_150,6,0.9166666666666666,21.152792,-5.356584,2.2044659,-5.9941797,2.4701521
inclination_150,7,0.9166666666666666,19.852318,-4.031657,2.9615338,-7.584906,2.0741045
inclination_150,4,0.9444444444444444,18.873882,-5.9074254,2.1556575,-5.755346,2.9988134
inclination_150,5,0.9444444444444444,21.843529,-3.8587217,2.980887,-7.638865,2.0011427
inclination_150,6,0.9444444444444444,21.757114,-5.0174165,2.460669,-6.5886855,2.451098
inclination_150,7,0.9444444444444444,18.904274,-5.459996,2.2090178,-6.220363,2.6857905
inclination_150,4,0.9722222222222222,19.416054,-6.0218234,2.102953,-5.56,3.2624414
inclination_150,5,0.9722222222222222,21.29954,-5.4186044,2.4433682,-6.401391,2.8683326
inclination_150,6,0.9722222222222222,22.344662,-4.9068627,2.5432851,-6.816763,2.5065475
inclination_150,7,0.9722222222222222,19.41091,-5.4151673,2.2823975,-6.22456,2.7483957
inclination_150,4,1.0,19.944345,-6.0386558,2.1570277,-5.573975,3.2995267
inclination_150,5,1.0,20.46721,-5.2297564,2.3878908,-6.5002265,2.454876
inclination_150,6,1.0,22.911467,-4.8922625,2.5710585,-6.8067274,2.5507047
inclination_150,7,1.0,19.89857,-5.4046593,2.3011358,-6.175396,2.6954074
inclination_150,4,1.0277777777777777,20.450777,-6.017637,2.2300994,-5.58251,3.3076243
inclination_150,5,1.0277777777777777,20.988594,-4.9291663,2.5953043,-6.817547,2.6134021
inclination_150,6,1.0277777777777777,23.449377,-3.8569143,2.9398322,-7.5367365,2.1330764
inclination_150,7,1.0277777777777777,19.098911,-4.01281,2.5027206,-7.2036257,1.7037662
inclination_150,4,1.0555555555555556,20.93206,-6.045744,2.1821587,-5.5534315,3.3123586
inclination_150,5,1.0555555555555556,21.489943,-4.8292418,2.6114764,-6.9204865,2.580679
inclination_150,6,1.0555555555555556,22.76846,-3.762536,2.9842792,-7.6813846,1.9816476
inclination_150,7,1.0555555555555556,19.518951,-3.95436,2.509847,-7.2532535,1.7485454
inclination_150,4,1.0833333333333333,21.390139,-6.0119762,2.2101915,-5.579125,3.317199
inclination_150,5,1.0833333333333333,21.969341,-4.3647804,2.6316538,-7.0155635,2.5096717
inclination_150,6,1.0833333333333333,21.779753,-5.3709426,2.23209,-5.951124,2.649566
inclination_150,7,1.0833333333333333,19.917751,-3.7814305,2.7076266,-7.322466,1.7636697
inclination_150,4,1.1111111111111112,21.823992,-5.970774,2.261645,-5.5995545,3.297302
inclination_150,5,1.1111111111111112,22.417917,-3.9517665,2.8973687,-7.3052683,2.3234005
inclination_150,6,1.1111111111111112,22.20167,-5.237757,2.3613925,-6.2169223,2.76141
inclination_150,7,1.1111111111111112,18.759708,-4.3850546,1.4733517,-5.7238817,2.0596035
inclination_150,4,1.1388888888888888,22.228407,-5.959494,2.2864244,-5.602571,3.3021424
inclination_150,5,1.1388888888888888,21.186195,-4.413249,2.630143,-7.008029,2.3458767
inclination_150,6,1.1388888888888888,22.59603,-4.2286077,2.5981703,-6.867952,2.5814826
inclination_150,7,1.1388888888888888,19.08587,-4.3170795,1.5107536,-5.87013,1.9191235
inclination_150,4,1.1666666666666667,22.600489,-5.496651,2.3130167,-5.811881,2.9845712
inclination_150,5,1.1666666666666667,21.547571,-4.170674,2.749566,-7.3432074,2.1799562
inclination_150,6,1.1666666666666667,21.41636,-4.115507,2.2607386,-7.0602975,1.9136404
inclination_150,7,1.1666666666666667,19.389116,-4.38105,1.5765563,-5.93942,1.9451269
inclination_150,4,1.1944444444444444,21.503683,-5.4368596,2.241015,-5.797811,2.841731
inclination_150,5,1.1944444444444444,20.46065,-3.917707,2.830472,-7.5472193,1.9686476
inclination_150,6,1.1944444444444444,20.41819,-4.3929434,1.6183908,-5.917322,2.3065383
inclination_150,7,1.1944444444444444,19.666378,-4.1462502,2.231698,-6.8641467,2.0272338
inclination_150,4,1.2222222222222223,21.798244,-5.359124,2.3518903,-6.058567,2.8371742
inclination_150,5,1.2222222222222223,20.7581,-3.8483129,2.9302223,-7.6345205,2.0225885
inclination_150,6,1.2222222222222223,20.702057,-4.337219,1.9673408,-6.326642,2.6409845
inclination_150,7,1.2222222222222223,16.67843,-4.3537416,1.4245514,-5.7328405,1.86179
inclination_150,4,1.25,20.313267,-5.076845,2.2459776,-6.291329,2.530888
inclination_150,5,1.25,19.759808,-5.3202295,2.3006115,-6.3331194,2.7416556
inclination_150,6,1.25,20.95443,-4.3062053,2.06892,-6.516446,2.6855264
inclination_150,7,1.25,16.891476,-4.346168,1.4580877,-5.8906074,1.8595523
inclination_150,4,1.2777777777777777,19.386068,-3.909953,2.5192926,-7.2877936,1.7458488
inclination_150,5,1.2777777777777777,18.811674,-4.87039,2.4087663,-6.571103,2.4538546
inclination_150,6,1.2777777777777777,18.090343,-4.34401,1.6050259,-5.9707313,2.39764
inclination_150,7,1.2777777777777777,17.068642,-4.2742014,1.4403207,-5.936212,1.810718
inclination_150,4,1.3055555555555556,19.57688,-4.2417955,1.7050811,-6.2450604,1.9366466
inclination_150,5,1.3055555555555556,17.395908,-3.7833757,2.9510806,-7.673371,1.9200162
inclination_150,6,1.3055555555555556,18.26312,-4.3207636,1.6553584,-5.94132,2.369881
inclination_150,7,1.3055555555555556,17.236668,-4.290774,1.4747052,-5.937032,1.840795
inclination_150,4,1.3333333333333333,18.412432,-4.631917,1.5303823,-5.7868814,2.262381
inclination_150,5,1.3333333333333333,17.577145,-4.284322,1.7735848,-6.3840585,2.1027184
inclination_150,6,1.3333333333333333,18.41196,-4.381381,1.9823742,-6.2283106,2.7462974
inclination_150,7,1.3333333333333333,16.330065,-4.444515,1.5035462,-5.6613927,2.2811444
inclination_150,4,1.3611111111111112,18.544064,-4.32144,1.7095798,-5.9282827,2.2826738
inclination_150,5,1.3611111111111112,16.153803,-5.2572083,1.5655138,-5.6219745,2.3448384
inclination_150,6,1.3611111111111112,17.137848,-3.7232175,2.4702587,-7.472694,1.8009073
inclination_150,7,1.3611111111111112,16.436728,-4.430391,1.5463532,-5.682017,2.2767103
inclination_150,4,1.3888888888888888,17.02677,-4.2547135,1.37228,-5.873844,1.7435476
inclination_150,5,1.3888888888888888,16.279015,-5.2985387,1.5982904,-5.66086,2.4291708
inclination_150,6,1.3888888888888888,15.61686,-4.1793036,1.5821105,-6.2380857,1.9275208
inclination_150,7,1.3888888888888888,16.52039,-4.265135,1.6193985,-5.8625026,2.3126695
inclination_150,4,1.4166666666666667,17.11305,-3.9865026,1.5956936,-6.156736,1.6652797
inclination_150,5,1.4166666666666667,16.375172,-5.35812,2.0392091,-5.688779,2.625711
inclination_150,6,1.4166666666666667,12.64847,-4.541662,1.4023048,-5.65368,2.15807
inclination_150,7,1.4166666666666667,16.578796,-3.994862,1.3552827,-5.976167,1.7070289
inclination_150,4,1.4444444444444444,15.879168,-3.9198601,1.2676204,-6.0110145,1.4055762
inclination_150,5,1.4444444444444444,14.950108,-3.8770092,1.773838,-6.2412286,1.6304358
inclination_150,6,1.4444444444444444,12.721106,-4.0683837,1.2664489,-6.1310706,1.4501189
inclination_150,7,1.4444444444444444,13.408125,-3.338961,1.4010369,-6.5949035,0.7921425
inclination_150,4,1.4722222222222223,15.936377,-3.7030814,1.2054812,-6.0179787,1.2904533
inclination_150,5,1.4722222222222223,13.484687,-3.5723655,1.7421526,-6.6508403,0.8601617
inclination_150,6,1.4722222222222223,11.577331,-3.4996235,0.13946888,-5.2090673,1.3638785
inclination_150,7,1.4722222222222223,13.429679,-3.3079197,1.3492382,-6.501468,0.7318736
inclination_150,4,1.5,14.431214,-3.2896664,1.2056925,-6.27406,0.865651
inclination_150,5,1.5,13.514417,-4.1718073,1.301738,-6.1264815,1.4619001
inclination_150,6,1.5,11.628404,-3.4532511,0.37979126,-5.222827,1.3075405
inclination_150,7,1.5,12.065082,-3.4463422,0.1001847,-5.158932,1.1510162
