representation,scenario,episode_id,time_h,mean_u_km,pre_umap_1,pre_umap_2,post_umap_1,post_umap_2,visible_fraction,latent_knn_distance,umap_knn_distance,latent_cross_scenario_fraction,umap_cross_scenario_fraction,projection_mismatch,latent_neighbor_scenario,umap_neighbor_scenario,high_dimensional_outlier,projected_outlier,projection_intrusion
recurrent,inclination_150,1,4.75,1.8083063,2.657147,-2.4890687,-1.4526961,-6.6930566,0.13333333333333333,0.008997659,0.04868612602472637,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,4.75,1.3742677,3.8568366,-3.3070595,1.9880363,-7.091111,0.1,0.003504932,0.13969271157880725,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,4.75,1.2919466,5.7277803,-3.48714,3.4332252,-6.5426536,0.2,0.015790736,0.13253684430612386,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,4.777777777777778,1.1387862,7.407468,-3.2098513,7.175973,-4.5314236,0.16666666666666666,0.0018492182,0.06490585903412716,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,4.777777777777778,1.7466165,2.7523255,-2.512957,-1.4375962,-6.684943,0.16666666666666666,0.0062988084,0.05586869863253699,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,4.777777777777778,1.4040252,4.0087667,-3.3568032,2.0729594,-7.0360894,0.1,0.004545021,0.14896572121202706,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,4.777777777777778,1.2966479,5.852539,-3.5459588,3.575809,-6.4397073,0.16666666666666666,0.026694525,0.1269154272551945,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,4.805555555555555,1.1464632,7.409573,-3.1815708,7.1990523,-4.516754,0.2,0.0029171228,0.08159140177471354,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,4.805555555555555,1.6845678,2.797711,-2.5330472,-1.4284523,-6.724291,0.2,0.0047245105,0.044266014593649414,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,4.805555555555555,1.4414438,3.874221,-3.438693,1.5447198,-6.7181497,0.06666666666666667,0.0038014492,0.156878239003502,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,4.805555555555555,1.3024706,6.240759,-3.585013,3.7233422,-6.361617,0.16666666666666666,0.05436491,0.17660278973492055,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,4.833333333333333,1.1494272,7.4277825,-3.1801739,7.2488184,-4.4813747,0.23333333333333334,0.004205231,0.12834727259068263,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,4.833333333333333,1.6209388,2.883568,-2.5643945,-1.4011992,-6.736717,0.2,0.008884009,0.041504801971060656,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,4.833333333333333,1.4788191,3.8798144,-3.4574776,1.5067198,-6.695734,0.06666666666666667,0.0030502002,0.14919050303420464,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,4.833333333333333,1.1514157,7.2879653,-3.3568237,6.778017,-4.812554,0.23333333333333334,0.0103433095,0.11111842778637396,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,4.861111111111111,1.156594,7.4233365,-3.1698358,7.19485,-4.522606,0.2,0.0038227558,0.07705852038841407,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,4.861111111111111,1.5624739,2.9413745,-2.5931187,-1.3910768,-6.7484183,0.2,0.007876452,0.04162081086341358,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,4.861111111111111,1.514097,3.8184896,-3.4464273,1.4757546,-6.6705723,0.1,0.0026729107,0.15012307522648138,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,4.861111111111111,1.1647466,7.297436,-3.3217664,6.8776975,-4.7482924,0.23333333333333334,0.005321471,0.10929710599431143,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,4.888888888888889,1.1665338,7.411397,-3.170639,7.1529346,-4.5442967,0.2,0.0019702793,0.05356108263120604,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,4.888888888888889,1.4973114,3.0821898,-2.643997,-1.3309902,-6.7682557,0.2,0.022318494,0.08168801513371565,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,4.888888888888889,1.5479336,3.7863894,-3.41628,1.4387597,-6.665314,0.1,0.0024711213,0.14915836175188452,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,4.888888888888889,1.1782259,7.3437243,-3.3006005,6.9468274,-4.701223,0.2,0.0033853808,0.12129385105286143,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,4.916666666666667,1.1699212,7.4098916,-3.1881456,7.1394653,-4.566178,0.16666666666666666,0.0019264658,0.044291696019458794,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,4.916666666666667,1.4480872,3.1579206,-2.7028465,-1.212246,-6.8102884,0.23333333333333334,0.015699541,0.19597047593839304,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,4.916666666666667,1.5802007,3.835926,-3.4658036,1.447553,-6.661592,0.1,0.0024279873,0.15019968454113247,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,4.916666666666667,1.1978203,7.3145337,-3.4533157,6.6886234,-4.8785095,0.2,0.0032948137,0.10893723255057802,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,4.944444444444445,1.174133,7.4083204,-3.1466908,7.1195664,-4.5761943,0.16666666666666666,0.0020716032,0.04090181898359799,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,4.944444444444445,1.4026287,3.3228867,-2.8164928,1.8369104,-7.25469,0.23333333333333334,0.013129699,0.09905453043959556,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,4.944444444444445,1.6073922,3.8250198,-3.491472,1.3125226,-6.514267,0.06666666666666667,0.0042976737,0.20323519705860493,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,4.944444444444445,1.2196382,7.204767,-3.4646275,6.586186,-4.940118,0.13333333333333333,0.006953037,0.09288128946195898,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,4.972222222222222,1.1790272,7.3722415,-3.2619114,7.1075497,-4.5902133,0.16666666666666666,0.0018444697,0.04379297653554131,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,4.972222222222222,1.0321434,7.5166965,-3.1374195,7.062353,-4.621408,0.2,0.0591416,0.06648554526334166,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,4.972222222222222,1.6332508,3.8032157,-3.4604423,1.4054807,-6.6531186,0.06666666666666667,0.003780516,0.15705444379340466,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,4.972222222222222,1.2493206,7.0277433,-3.5741282,5.9722657,-5.2973294,0.1,0.009446001,0.17235533117592444,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.0,1.1852689,7.3084965,-3.4832191,6.8648443,-4.758483,0.16666666666666666,0.003381773,0.1077444236773982,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.0,1.0173657,7.7344537,-3.1994371,7.771512,-4.1268067,0.13333333333333333,0.008503851,0.29580221759464315,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.0,1.6547915,3.729668,-3.387487,1.4506024,-7.1265783,0.06666666666666667,0.001952827,0.05729430162789411,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.0,1.2796001,6.9358625,-3.668058,5.735458,-5.4297514,0.1,0.009265637,0.11362251987045542,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.027777777777778,1.1929653,7.2610574,-3.5802698,6.728389,-4.8466015,0.13333333333333333,0.0031969666,0.11915385046430445,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.027777777777778,1.0170934,7.7549577,-3.185673,7.791955,-4.1119776,0.1,0.009247999,0.30700463642717485,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.027777777777778,1.6760163,3.654764,-3.2845423,1.449533,-7.1734877,0.13333333333333333,0.0019258062,0.050192213450584305,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.027777777777778,1.3110775,6.833955,-3.6969926,5.5518584,-5.5285835,0.1,0.012275461,0.12175994026938743,0.0,0.13333333333333333,0.13333333333333333,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.055555555555555,1.2025883,7.2862115,-3.4909832,6.85403,-4.765536,0.16666666666666666,0.0035316786,0.1077331271763495,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.055555555555555,1.0255941,7.7343044,-3.2157419,7.7794385,-4.1206946,0.1,0.009686223,0.29979936716351474,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.055555555555555,1.691804,3.6806362,-3.2941787,1.4275454,-7.179325,0.13333333333333333,0.0019922534,0.061400787944329224,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.055555555555555,1.3381001,6.773917,-3.6868155,5.414704,-5.5941725,0.16666666666666666,0.020728521,0.1792646994911502,0.0,0.2,0.2,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.083333333333333,1.2094076,7.239149,-3.605636,6.65249,-4.9002724,0.1,0.0029895266,0.10189224789822329,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.083333333333333,1.0306174,7.7403173,-3.2093072,7.790546,-4.112678,0.16666666666666666,0.009265165,0.30617487017539563,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.083333333333333,1.7029592,3.6362123,-3.2588985,1.4145244,-7.168085,0.16666666666666666,0.0019621889,0.06831495740479664,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.083333333333333,1.3654912,6.5982327,-3.7413683,5.0823154,-5.761216,0.13333333333333333,0.032163106,0.26257172985610316,0.0,0.2,0.2,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.111111111111111,1.2158637,7.2480974,-3.620793,6.59291,-4.940368,0.13333333333333333,0.002877295,0.09253402763706547,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.111111111111111,1.0352712,7.7742305,-3.1973507,7.797341,-4.108473,0.16666666666666666,0.009598048,0.3112870582014408,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.111111111111111,1.7139058,3.6588917,-3.2498167,1.4220096,-7.212903,0.16666666666666666,0.0020770312,0.08208535541219546,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.111111111111111,1.3883626,6.5846586,-3.7427166,4.8790874,-5.856867,0.16666666666666666,0.040246863,0.317442258332606,0.0,0.2,0.2,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.138888888888889,1.2224916,7.200076,-3.6775196,6.532866,-4.977626,0.16666666666666666,0.0034276803,0.11624054563964906,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.138888888888889,1.0467049,7.730429,-3.2219303,7.7219973,-4.1619105,0.16666666666666666,0.011207009,0.2796179741440593,0.13333333333333333,0.0,-0.13333333333333333,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.138888888888889,1.7193134,3.578182,-3.2536426,1.4571484,-7.178919,0.16666666666666666,0.0018155575,0.049616712571638376,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.138888888888889,1.4062706,6.493148,-3.7831714,4.1382947,-6.141387,0.16666666666666666,0.046252027,0.6044164957739334,0.0,0.0,0.0,inclination_150,inclination_150,False,True,False
recurrent,inclination_150,0,5.166666666666667,1.2323462,7.1915836,-3.6983027,6.3879757,-5.063157,0.16666666666666666,0.005233264,0.21044438660859976,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.166666666666667,1.0577899,7.7085013,-3.2545936,7.577787,-4.264496,0.2,0.010618035,0.2658166942146009,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.166666666666667,1.7195523,3.5993361,-3.2496743,1.4595852,-7.181568,0.16666666666666666,0.001500237,0.05033688035230312,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.166666666666667,1.419048,6.4420047,-3.8185573,3.621902,-6.2919307,0.2,0.045303006,0.18801556584701332,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.194444444444445,1.2416373,7.178791,-3.6927295,6.210002,-5.165497,0.16666666666666666,0.006408294,0.27004122345838416,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.194444444444445,1.0686466,7.548612,-3.2864828,7.2886925,-4.4582357,0.2,0.0071758153,0.16376686536472454,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.194444444444445,1.715983,3.5747027,-3.2717474,1.4844931,-7.1725097,0.2,0.0020245472,0.05420249655244413,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.194444444444445,1.4264259,6.335716,-3.8489993,3.4103937,-6.3229337,0.2,0.03869095,0.2232262621288768,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.222222222222222,1.252159,7.201999,-3.7569509,6.1047096,-5.2250695,0.16666666666666666,0.0064590494,0.23975524718135743,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.222222222222222,1.0795748,7.3578343,-3.3599272,6.8759503,-4.750012,0.16666666666666666,0.0050109704,0.10894351725326784,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.222222222222222,1.7082324,3.5768766,-3.272486,1.4531002,-7.191443,0.16666666666666666,0.0015302658,0.055538055786916646,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.222222222222222,1.4287531,6.2291555,-3.9180722,3.2925663,-6.29638,0.2,0.031900484,0.280163376083874,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.25,1.2680601,7.1902976,-3.8454978,5.969232,-5.295081,0.23333333333333334,0.00598042,0.17203047792453913,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.25,1.096523,7.1846533,-3.427548,6.4838495,-5.0084696,0.16666666666666666,0.0102960225,0.14712483235613377,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.25,1.6915264,3.7815006,-3.5029528,1.357293,-6.598563,0.13333333333333333,0.0032278777,0.18417919844778569,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.25,1.427297,6.2108154,-3.9211168,3.1124616,-6.260151,0.23333333333333334,0.025950678,0.25780361323201306,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.277777777777778,1.2778755,7.168965,-3.8482394,5.916103,-5.3305254,0.2,0.0052252966,0.15722717320971308,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.277777777777778,1.1142834,7.079323,-3.4341564,6.1488223,-5.192351,0.16666666666666666,0.02818966,0.25537598490431995,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.277777777777778,1.6801393,3.7368255,-3.4215672,1.3673464,-6.637209,0.1,0.0032155116,0.1691041609735443,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.277777777777778,1.4192584,5.9875507,-4.0221496,3.0712335,-6.252521,0.2,0.017320955,0.23041593822612694,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.305555555555555,1.2901853,7.1842256,-3.9419253,5.783384,-5.400732,0.16666666666666666,0.0048664254,0.12762356992174992,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.305555555555555,1.1393969,6.799629,-3.5659676,4.9029317,-5.8455224,0.1,0.07172761,0.29980217804063575,0.0,0.2,0.2,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.305555555555555,1.6721905,3.6095893,-3.3434844,1.4925605,-7.055023,0.2,0.004713523,0.09357439205170065,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.305555555555555,1.415543,5.8290644,-4.0873017,2.9673116,-6.2094207,0.16666666666666666,0.010882958,0.15740126215425873,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.333333333333333,1.3047459,7.1994343,-3.9645388,5.7385674,-5.4330993,0.16666666666666666,0.0051843086,0.11395953750240059,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.333333333333333,1.1692518,6.5566697,-3.6152759,3.756664,-6.3126197,0.06666666666666667,0.059509564,0.22285778122915761,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.333333333333333,1.6698009,3.5888584,-3.3482335,1.5187092,-7.0949683,0.16666666666666666,0.0027394176,0.0769286117050111,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.333333333333333,1.4177748,5.7751594,-4.1630564,2.898066,-6.1708565,0.06666666666666667,0.009718311,0.11408406506567946,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.361111111111111,1.3198164,7.1836243,-3.9893684,5.7127137,-5.4506755,0.16666666666666666,0.00569216,0.10907110336081037,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.361111111111111,1.2023032,5.8909736,-3.4410315,3.4640524,-6.4038076,0.03333333333333333,0.038472943,0.16209912596605341,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.361111111111111,1.6678742,3.4911022,-3.3781044,1.4755831,-7.1030664,0.13333333333333333,0.0027623256,0.06015186397819252,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.361111111111111,1.4237932,5.799962,-4.141531,2.8709137,-6.16441,0.06666666666666667,0.008429273,0.10482496768267421,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.388888888888889,1.3315394,7.1944513,-3.9766843,5.707928,-5.444117,0.16666666666666666,0.0062369863,0.1086067549369753,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.388888888888889,1.237801,5.4002724,-3.2624311,3.3894253,-6.572879,0.03333333333333333,0.02259206,0.15157668738541125,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.388888888888889,1.6640086,3.5289738,-3.370358,1.5438046,-7.127523,0.16666666666666666,0.002689302,0.07614629632998092,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.388888888888889,1.4382666,5.7786784,-4.156298,2.8666875,-6.160435,0.03333333333333333,0.0076623796,0.10456086687521078,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.416666666666667,1.3398956,7.2055902,-3.9928539,5.655896,-5.4826245,0.16666666666666666,0.006537219,0.11121351126118562,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.416666666666667,1.2689303,5.2925897,-3.2246234,3.3042836,-6.7132254,0.1,0.016277913,0.24057953768523263,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.416666666666667,1.670593,3.5157416,-3.3073456,1.6931121,-7.2073245,0.2,0.0036481738,0.077002938544942,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.416666666666667,1.4648149,5.787152,-4.171756,2.841727,-6.140429,0.03333333333333333,0.007301732,0.10873011238641654,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.444444444444445,1.344913,7.1952825,-3.9724166,5.7008343,-5.4490047,0.16666666666666666,0.006429537,0.10828190424666924,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.444444444444445,1.2955574,5.241654,-3.1982026,3.1732678,-6.898556,0.1,0.012562839,0.2706160375340689,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.444444444444445,1.6740303,3.5147579,-3.3147159,1.6467549,-7.191079,0.2,0.0032632232,0.07703243086069599,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.444444444444445,1.4961659,5.7685533,-4.1586227,2.8083253,-6.157136,0.06666666666666667,0.0069195987,0.10735229993580184,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.472222222222222,1.3708758,7.1918592,-3.9947155,5.632299,-5.4831996,0.1,0.008093397,0.11293597609978151,0.0,0.13333333333333333,0.13333333333333333,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.472222222222222,1.3174796,5.2516046,-3.2068338,3.109883,-6.994943,0.1,0.009750307,0.21131204264663772,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.472222222222222,1.6805702,3.440144,-3.3285868,1.679193,-7.2019095,0.2,0.0033667127,0.07648111063560842,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.472222222222222,1.5307934,5.7601037,-4.1672544,2.814815,-6.1618414,0.06666666666666667,0.007010897,0.10646316117310342,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.5,1.4035724,7.1796927,-3.9842691,5.5770817,-5.518446,0.1,0.012256475,0.11817656928375116,0.0,0.13333333333333333,0.13333333333333333,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.5,1.3351417,5.213079,-3.199347,3.0186439,-7.081224,0.16666666666666666,0.009128996,0.15464845402129743,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.5,1.6861309,3.5517397,-3.2897449,1.773617,-7.2093806,0.23333333333333334,0.0056548873,0.09279873535145339,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.5,1.5659127,5.7477612,-4.1676087,2.8024104,-6.151697,0.03333333333333333,0.006492011,0.10954162663875135,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,0,5.527777777777778,1.4338824,7.1675377,-3.9890807,5.5404897,-5.53602,0.1,0.016781302,0.12398396807136124,0.0,0.13333333333333333,0.13333333333333333,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,1,5.527777777777778,1.3492879,5.1464815,-3.1572814,2.9683924,-7.140486,0.2,0.008440475,0.12899859063126629,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,2,5.527777777777778,1.7104268,3.4063253,-3.462836,1.471474,-7.1207776,0.13333333333333333,0.0028214692,0.05386783572839484,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,3,5.527777777777778,1.5962942,5.764946,-4.1589284,2.7677815,-6.1768565,0.03333333333333333,0.006645179,0.1260724569242296,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,4,0.0,8.029071,1.9288561,8.73551,19.821516,2.6672757,0.26666666666666666,0.0021048426,0.03937773146612482,0.5333333333333333,0.5333333333333333,0.0,inclination_150,id,False,False,False
recurrent,inclination_150,5,0.0,7.682672,1.8376977,8.749055,19.825716,2.66308,0.23333333333333334,0.0038598538,0.042414055669056275,0.5333333333333333,0.5333333333333333,0.0,id,id,False,False,False
recurrent,inclination_150,6,0.0,8.052609,1.9148616,8.739879,19.81713,2.671671,0.2,0.0016867996,0.03772191841733753,0.5333333333333333,0.5333333333333333,0.0,id,id,False,False,False
recurrent,inclination_150,7,0.0,8.151651,1.7799958,8.867894,19.80634,2.6824665,0.13333333333333333,0.0025460362,0.0356868332700189,0.5333333333333333,0.5333333333333333,0.0,id,id,False,False,False
recurrent,inclination_150,4,0.0277777777777777,8.07803,-5.033937,-1.678682,-2.4081037,-2.0160785,0.26666666666666666,0.030070893,0.15201309694014256,0.06666666666666667,0.06666666666666667,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,5,0.0277777777777777,7.738726,-4.9765334,-1.6087209,-2.4748034,-2.0944028,0.2,0.013884353,0.19014397438820213,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,6,0.0277777777777777,8.108056,-4.89432,-1.3968223,-2.579433,-2.158317,0.2,0.021496058,0.22174662388968722,0.0,0.06666666666666667,0.06666666666666667,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,7,0.0277777777777777,7.9641714,-5.0229163,-1.7795799,-2.3215857,-1.9880401,0.1,0.04599645,0.1601328614120581,0.2,0.06666666666666667,-0.13333333333333336,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,4,0.0555555555555555,7.3911905,-5.06021,-1.4464785,-2.804339,-1.5671945,0.2,0.0069660423,0.1259525188435898,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,5,0.0555555555555555,7.596527,-4.7263355,-1.0465759,-3.3552043,-1.6657951,0.2,0.0030866344,0.16240915911536546,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,6,0.0555555555555555,7.7251883,-4.8155565,-1.132817,-3.128484,-1.5053924,0.23333333333333334,0.00814052,0.0856867491227106,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,7,0.0555555555555555,7.868888,-5.162827,-1.6476862,-2.4123635,-1.795666,0.1,0.011570251,0.08551710792083447,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,4,0.0833333333333333,7.493414,-4.7980237,-1.1230503,-3.1577048,-1.5081149,0.26666666666666666,0.004462357,0.0867510279325234,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,5,0.0833333333333333,7.744239,-4.7364583,-1.0198742,-3.2658656,-1.5676036,0.2,0.0022248228,0.0979516176466428,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,6,0.0833333333333333,7.868275,-4.6900797,-0.98759496,-3.2920141,-1.5434983,0.23333333333333334,0.004889937,0.10288075541102523,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
recurrent,inclination_150,7,0.0833333333333333,8.009442,-5.1714997,-1.640982,-2.40364,-1.8265208,0.13333333333333333,0.007928101,0.09659691746308453,0.0,0.0,0.0,inclination_150,inclination_150,False,False,False
